name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Bolvir (Girona),ESCAT1700000017539A,2026-09-09,1.89,42.42,1145.0,16.2,14.6,92.0,88.0,1011.5,1009.8,6.0,0.0,15.0,91.0,0.0,0.0,0.0,xml_feed
Ger (Girona),ESCAT1700000017539B,2026-09-09,1.85,42.41,1134.0,15.8,14.5,97.0,94.0,,,0.0,0.2,15.1,96.0,105.0,0.0,0.2,xml_feed
Figueres - Nord (Girona),ESCAT1700000017600A,2026-09-09,2.96,42.27,45.0,25.8,23.3,61.0,49.0,1013.7,1011.5,32.0,0.0,23.3,52.0,315.0,12.0,0.0,xml_feed
Figueres - La Cate (Girona),ESCAT1700000017600B,2026-09-09,2.96,42.27,65.0,25.9,23.2,64.0,55.0,1012.6,1010.3,44.0,0.0,23.3,57.0,0.0,22.0,0.0,xml_feed
La Jonquera (Girona),ESCAT1700000017700A,2026-09-09,2.87,42.42,112.0,25.9,22.7,65.0,53.0,,,48.0,0.0,22.9,60.0,0.0,26.0,0.0,xml_feed
La Jonquera (centre Vila) (Girona),ESCAT1700000017700B,2026-09-09,2.87,42.42,112.0,25.4,22.7,62.0,50.0,1009.9,1008.6,50.0,0.0,23.2,56.0,325.0,41.0,0.0,xml_feed
Darnius (Girona),ESCAT1700000017722A,2026-09-09,2.83,42.37,198.0,24.2,21.4,71.0,62.0,1012.9,1010.6,42.0,0.2,21.4,64.0,346.0,10.0,0.2,xml_feed
Llers (Girona),ESCAT1700000017730A,2026-09-09,2.91,42.29,164.0,24.6,22.1,65.0,55.0,1013.6,1012.1,40.0,0.0,22.3,57.0,57.0,24.0,0.0,xml_feed
Albanyà - Can Rossinyol (Girona),ESCAT1700000017733B,2026-09-09,2.72,42.3,239.0,21.4,19.2,97.0,94.0,1014.5,1012.2,13.0,0.0,19.3,94.0,360.0,2.0,0.0,xml_feed
Sant Climent Sescebes (Girona),ESCAT1700000017751A,2026-09-09,2.98,42.37,82.0,27.2,23.3,71.0,49.0,1012.2,1009.5,55.0,0.0,23.5,59.0,231.0,27.0,0.0,xml_feed
Borrassà (Girona),ESCAT1700000017770B,2026-09-09,2.93,42.22,73.0,24.8,22.7,77.0,64.0,1013.2,1011.0,32.0,0.0,22.7,65.0,315.0,14.0,0.0,xml_feed
Olot - Pla de Dalt (Girona),ESCAT1700000017800A,2026-09-09,2.47,42.19,,20.6,18.6,93.0,87.0,1012.1,1009.4,10.0,0.0,18.7,93.0,219.0,1.0,0.0,xml_feed
Olot-SPM (Girona),ESCAT1700000017800B,2026-09-09,2.48,42.18,489.0,21.3,19.6,91.0,86.0,1015.6,1013.0,8.0,0.0,19.6,91.0,263.0,0.0,0.0,xml_feed
Olot - Costa del Gegant (Girona),ESCAT1700000017800D,2026-09-09,2.5,42.17,509.0,20.1,18.6,97.0,95.0,1011.4,1008.7,8.0,0.2,18.7,97.0,161.0,0.0,0.2,xml_feed
Banyoles - INS el Pla (Girona),ESCAT1700000017820B,2026-09-09,2.77,42.11,170.0,22.4,20.6,91.0,87.0,1013.2,1011.5,8.0,0.0,20.6,87.0,0.0,0.0,0.0,xml_feed
Mieres (Girona),ESCAT1700000017830A,2026-09-09,2.64,42.13,286.0,21.1,19.9,99.0,98.0,1013.5,1011.8,5.0,0.2,20.0,99.0,103.0,0.0,0.2,xml_feed
Porqueres (Mata) (Girona),ESCAT1700000017846B,2026-09-09,2.78,42.1,140.0,24.4,21.2,83.0,81.0,1012.6,1010.6,8.0,0.0,21.2,82.0,202.0,2.0,0.0,xml_feed
Castellfollit de la Roca (Girona),ESCAT1700000017856A,2026-09-09,2.55,42.22,325.0,22.3,20.1,95.0,91.0,1014.5,1012.6,13.0,0.0,20.3,94.0,360.0,5.0,0.0,xml_feed
La Granadella (Lleida),ESCAT2500000025177A,2026-09-09,0.67,41.35,528.0,21.7,18.6,75.0,55.0,1013.5,1012.5,21.0,0.0,18.6,75.0,196.0,6.0,0.0,xml_feed
Lleida - Ciutat Jardí (Lleida),ESCAT2500000025199A,2026-09-09,0.58,41.63,207.0,24.4,21.5,72.0,52.0,1013.0,1011.6,,0.0,21.6,72.0,,,0.0,xml_feed
Lleida-Ciutat Jardí Pro2 (Lleida),ESCAT2500000025199B,2026-09-09,0.59,41.63,209.0,24.4,21.4,67.0,49.0,1012.4,1011.6,34.0,0.0,21.4,67.0,219.0,9.0,0.0,xml_feed
Bell-lloc d'Urgell (Lleida),ESCAT2500000025220A,2026-09-09,0.78,41.64,,24.2,21.0,82.0,58.0,1013.6,1012.4,22.0,,21.0,76.0,202.0,6.0,,xml_feed
Port del Comte 6Q3R (Lleida),ESCAT2500000025284E,2026-09-09,1.57,42.18,1788.0,17.3,13.1,85.0,65.0,1015.5,1012.7,23.0,0.0,13.1,85.0,292.0,3.0,0.0,xml_feed
Pradell de Sió (Lleida),ESCAT2500000025316A,2026-09-09,1.03,41.8,316.0,24.4,20.9,46.0,37.0,1012.1,1010.8,13.0,0.0,20.9,43.0,158.0,2.0,0.0,xml_feed
Castellserà (Lleida),ESCAT2500000025334B,2026-09-09,0.99,41.74,265.0,25.7,19.9,74.0,62.0,1012.9,1011.7,11.0,0.0,20.1,70.0,135.0,4.0,0.0,xml_feed
Els Omellons (Lleida),ESCAT2500000025412A,2026-09-09,0.96,41.5,410.0,23.2,20.6,77.0,60.0,1017.0,1015.5,13.0,0.0,20.7,75.0,276.0,2.0,0.0,xml_feed
Els Omellons (Lleida),ESCAT2500000025412C,2026-09-09,0.96,41.5,410.0,23.2,20.6,77.0,60.0,1016.3,1014.9,11.0,0.0,20.7,75.0,276.0,2.0,0.0,xml_feed
Juneda - Plaça Església (Lleida),ESCAT2500000025430B,2026-09-09,0.83,41.55,,25.2,21.6,74.0,55.0,1015.0,1013.9,18.0,,21.6,73.0,247.0,5.0,,xml_feed
L'Albi (Lleida),ESCAT2500000025450A,2026-09-09,0.94,41.43,530.0,22.0,19.4,,,1011.5,1009.6,20.0,0.3,19.4,,255.0,1.0,0.3,xml_feed
Cervià de les Garrigues (Lleida),ESCAT2500000025460B,2026-09-09,0.86,41.42,444.0,23.1,19.6,82.0,55.0,1011.4,1010.4,21.0,0.0,19.6,76.0,247.0,3.0,0.0,xml_feed
Erinya (Lleida),ESCAT2500000025515B,2026-09-09,-73.99,40.76,,24.6,18.3,76.0,52.0,1015.3,1014.4,11.0,0.0,18.3,76.0,276.0,0.0,0.0,xml_feed
Sant Martí de Canals (Lleida),ESCAT2500000025518A,2026-09-09,0.99,42.23,650.0,23.3,19.2,76.0,60.0,1012.0,1009.9,11.0,0.0,19.5,76.0,225.0,0.0,0.0,xml_feed
Barruera (Lleida),ESCAT2500000025527A,2026-09-09,0.8,42.5,1090.0,16.6,15.8,100.0,86.0,1007.1,1005.6,,0.2,15.8,100.0,,,0.2,xml_feed
Betren (Vielha e Mijaran) (Lleida),ESCAT2500000025530A,2026-09-09,0.8,42.7,980.0,15.6,13.1,92.0,84.0,1017.1,1014.9,13.0,3.3,13.1,89.0,215.0,2.0,3.3,xml_feed
Vilaller - Txambonet (Lleida),ESCAT2500000025552A,2026-09-09,0.72,42.48,980.0,19.8,16.8,84.0,59.0,,,24.0,0.0,18.9,71.0,225.0,1.0,0.0,xml_feed
Rubió (Lleida),ESCAT2500000025566A,2026-09-09,1.22,42.38,1714.0,16.1,13.1,88.0,71.0,1017.1,1014.7,24.0,0.3,13.4,79.0,49.0,5.0,0.3,xml_feed
Balaguer (Lleida),ESCAT2500000025600A,2026-09-09,0.81,41.79,235.0,25.9,21.3,71.0,54.0,1010.7,1009.4,15.0,0.0,21.4,65.0,128.0,0.0,0.0,xml_feed
Suterranya (Lleida),ESCAT2500000025654B,2026-09-09,0.95,42.15,561.0,26.0,21.9,67.0,52.0,1008.8,1007.5,22.0,0.0,21.9,66.0,355.0,3.0,0.0,xml_feed
Figuerola d'Orcau (Lleida),ESCAT2500000025655B,2026-09-09,1.0,42.13,550.0,26.7,21.6,71.0,50.0,1011.8,1010.2,16.0,0.0,21.6,72.0,270.0,3.0,0.0,xml_feed
La Seu d'Urgell (Lleida),ESCAT2500000025700A,2026-09-09,1.47,42.36,,20.1,17.9,85.0,72.0,1015.0,1013.5,9.0,,18.2,83.0,112.0,2.0,,xml_feed
Gósol (Lleida),ESCAT2500000025716A,2026-09-09,1.66,42.24,1445.0,16.9,13.5,93.0,75.0,1022.6,1019.0,7.0,0.2,13.7,91.0,22.0,0.0,0.2,xml_feed
Tuixent (Lleida),ESCAT2500000025717A,2026-09-09,1.57,42.23,,20.1,17.5,76.0,59.0,1011.2,1008.2,0.0,,17.9,66.0,0.0,0.0,,xml_feed
Sta Magdalena de Serinyà (Lleida),ESCAT2500000025720A,2026-09-09,1.77,42.34,1230.0,20.9,15.8,87.0,70.0,1009.0,1006.1,29.0,1.0,15.8,87.0,180.0,0.0,1.0,xml_feed
Bellver de Cerdanya (Lleida),ESCAT2500000025720B,2026-09-09,1.77,42.36,1080.0,18.0,15.6,92.0,81.0,1014.6,1013.0,7.0,0.0,16.0,89.0,135.0,0.0,0.0,xml_feed
Artesa de Segre (Lleida),ESCAT2500000025730C,2026-09-09,1.04,41.89,330.0,24.6,20.8,67.0,58.0,1013.8,1012.2,13.0,0.0,20.8,63.0,187.0,4.0,0.0,xml_feed
Coll de Nargó (Lleida),ESCAT2500000025793A,2026-09-09,1.32,42.17,575.0,22.3,19.1,85.0,67.0,1013.3,1010.8,14.0,0.0,21.7,69.0,94.0,3.0,0.0,xml_feed
Fígols i Alinyà-Canelles (Lleida),ESCAT2500000025794A,2026-09-09,1.36,42.18,600.0,19.7,17.6,94.0,84.0,,,4.0,0.0,19.7,84.0,90.0,0.0,0.0,xml_feed
Tarragona-Fortí St.Jordi (Tarragona),ESCAT4300000043003B,2026-09-09,1.27,41.12,35.0,26.3,25.2,66.0,38.0,1012.2,1011.0,31.0,0.0,25.3,46.0,304.0,11.0,0.0,xml_feed
Constantí (Tarragona),ESCAT4300000043120A,2026-09-09,1.21,41.15,87.0,25.6,24.4,86.0,53.0,1011.9,1010.5,23.0,0.0,24.7,58.0,303.0,5.0,0.0,xml_feed
Els Pallaresos (Tarragona),ESCAT4300000043151C,2026-09-09,1.27,41.18,125.0,25.4,23.6,87.0,69.0,1011.0,1009.3,13.0,0.0,23.8,73.0,315.0,5.0,0.0,xml_feed
Reus - Centre (Tarragona),ESCAT4300000043201A,2026-09-09,1.11,41.15,147.0,26.9,23.7,73.0,49.0,1010.2,1008.7,32.0,0.0,23.7,61.0,313.0,15.0,0.0,xml_feed
Reus - Carme (Tarragona),ESCAT4300000043201C,2026-09-09,1.11,41.15,136.0,26.4,23.6,72.0,48.0,1011.1,1009.8,28.0,0.0,23.6,61.0,292.0,5.0,0.0,xml_feed
Reus - Boca de la Mina (Tarragona),ESCAT4300000043202C,2026-09-09,1.09,41.16,151.0,24.3,22.1,85.0,54.0,1012.3,1010.8,26.0,0.0,23.6,63.0,323.0,10.0,0.0,xml_feed
Reus - Mas Abelló (Tarragona),ESCAT4300000043204C,2026-09-09,1.12,41.15,113.0,26.3,24.3,79.0,49.0,1012.6,1010.9,31.0,0.0,24.3,60.0,148.0,8.0,0.0,xml_feed
Reus - Antic Velòdrom (Tarragona),ESCAT4300000043205A,2026-09-09,1.1,41.15,106.0,26.4,23.7,73.0,47.0,1013.1,1011.7,31.0,0.0,23.7,60.0,300.0,0.0,0.0,xml_feed
Reus - Piscines Municipal (Tarragona),ESCAT4300000043206A,2026-09-09,1.09,41.15,135.0,24.8,23.2,81.0,51.0,1012.4,1010.9,32.0,0.0,23.6,63.0,277.0,16.0,0.0,xml_feed
Reus - Nord (Tarragona),ESCAT4300000043206B,2026-09-09,1.11,41.17,150.0,24.7,23.7,82.0,52.0,1009.9,1008.6,32.0,0.0,23.7,61.0,276.0,13.0,0.0,xml_feed
Riudoms (Tarragona),ESCAT4300000043330A,2026-09-09,1.05,41.14,130.0,24.6,22.6,89.0,52.0,1015.0,1013.0,59.0,0.0,23.0,66.0,0.0,24.0,0.0,xml_feed
Riudoms - Camí St Pau (Tarragona),ESCAT4300000043330E,2026-09-09,1.05,41.14,161.0,23.9,22.4,85.0,54.0,1011.7,1010.6,43.0,0.0,22.9,66.0,292.0,12.0,0.0,xml_feed
Cornudella de Montsant (Tarragona),ESCAT4300000043360B,2026-09-09,0.91,41.27,533.0,21.9,18.2,79.0,66.0,1014.6,1013.3,7.0,0.0,18.7,78.0,134.0,0.0,0.0,xml_feed
Cornudella IE Corbatera (Tarragona),ESCAT4300000043360C,2026-09-09,0.9,41.26,533.0,22.0,19.0,73.0,56.0,1015.8,1014.5,11.0,0.0,19.1,73.0,105.0,2.0,0.0,xml_feed
Prades - Xalet Calderón (Tarragona),ESCAT4300000043364A,2026-09-09,0.99,41.31,950.0,20.0,16.0,80.0,63.0,1011.0,1009.2,11.0,0.0,16.0,80.0,200.0,4.0,0.0,xml_feed
Cabassers (Tarragona),ESCAT4300000043373A,2026-09-09,0.75,41.25,606.0,21.9,18.3,76.0,53.0,1011.1,1010.5,40.0,0.0,18.3,76.0,294.0,16.0,0.0,xml_feed
La Vilella Baixa (Tarragona),ESCAT4300000043374A,2026-09-09,0.76,41.22,240.0,26.0,22.0,74.0,44.0,1018.2,1015.6,15.0,0.0,22.0,68.0,114.0,9.0,0.0,xml_feed
Almoster - Sud (Tarragona),ESCAT4300000043393C,2026-09-09,1.11,41.19,255.0,23.8,22.8,81.0,59.0,1012.6,1011.1,27.0,0.0,22.8,65.0,330.0,11.0,0.0,xml_feed
Almoster - Picarany (Tarragona),ESCAT4300000043393E,2026-09-09,1.1,41.2,348.0,25.2,22.0,89.0,57.0,1012.0,1010.3,15.0,0.0,22.1,63.0,352.0,0.0,0.0,xml_feed
Montblanc (Tarragona),ESCAT4300000043400B,2026-09-09,1.16,41.37,348.0,23.9,21.7,81.0,59.0,1011.1,1010.2,18.0,0.0,21.7,66.0,327.0,10.0,0.0,xml_feed
Belltall (Tarragona),ESCAT4300000043413A,2026-09-09,1.19,41.59,780.0,23.2,17.6,88.0,54.0,1009.9,1008.7,24.0,0.0,17.6,75.0,296.0,3.0,0.0,xml_feed
Conesa (Tarragona),ESCAT4300000043427A,2026-09-09,1.29,41.52,705.0,20.7,19.1,87.0,72.0,1009.6,1008.6,16.0,0.0,19.2,74.0,318.0,3.0,0.0,xml_feed
La Selva del Camp (INS) (Tarragona),ESCAT4300000043470A,2026-09-09,1.13,41.21,259.0,25.0,23.7,87.0,58.0,1012.2,1010.7,23.0,0.0,24.9,60.0,5.0,10.0,0.0,xml_feed
La Rápita (Tarragona),ESCAT4300000043540A,2026-09-09,0.59,40.62,65.0,26.3,24.3,86.0,59.0,1011.5,1010.1,10.0,0.0,24.7,59.0,226.0,2.0,0.0,xml_feed
Ulldecona - Pou Jua (Tarragona),ESCAT4300000043550A,2026-09-09,0.4,40.62,175.0,24.1,22.1,91.0,64.0,1007.5,1005.6,10.0,0.0,22.1,72.0,190.0,0.0,0.0,xml_feed
Ulldecona-S. Joan del Pas (Tarragona),ESCAT4300000043559A,2026-09-09,0.38,40.61,205.0,26.2,21.9,87.0,47.0,1009.9,1008.2,32.0,0.0,21.9,70.0,259.0,4.0,0.0,xml_feed
La Sénia (Tarragona),ESCAT4300000043560A,2026-09-09,0.28,40.64,370.0,25.3,23.1,82.0,45.0,1010.9,1009.0,58.0,0.0,23.3,56.0,0.0,15.0,0.0,xml_feed
La Sénia - Boveral (Tarragona),ESCAT4300000043560B,2026-09-09,0.29,40.65,430.0,24.5,22.7,84.0,45.0,1013.1,1010.3,72.0,0.0,23.2,52.0,321.0,34.0,0.0,xml_feed
La Sénia - Font Ferrera (Tarragona),ESCAT4300000043560C,2026-09-09,0.2,40.73,1157.0,18.1,14.4,87.0,58.0,1014.0,1013.1,24.0,0.0,14.4,87.0,171.0,9.0,0.0,xml_feed
El Vendrell - Televisió (Tarragona),ESCAT4300000043700B,2026-09-09,1.54,41.23,,25.4,23.9,83.0,75.0,1012.1,1010.3,19.0,,24.9,83.0,292.0,6.0,,xml_feed
Banyeres del Penedès (Tarragona),ESCAT4300000043711A,2026-09-09,1.58,41.28,150.0,24.9,23.1,89.0,76.0,1014.2,1012.1,8.0,10.2,23.4,89.0,158.0,2.0,10.2,xml_feed
Pla de Manlleu  (Tarragona),ESCAT4300000043714A,2026-09-09,1.5,41.37,480.0,21.7,19.4,87.0,71.0,1012.5,1010.8,5.0,0.0,21.7,83.0,167.0,0.0,0.0,xml_feed
Bonany-Cal Pau(Querol) (Tarragona),ESCAT4300000043715A,2026-09-09,1.47,41.39,606.0,20.9,17.1,89.0,73.0,1015.6,1013.6,7.0,0.0,20.4,89.0,45.0,0.0,0.0,xml_feed
Bellvei (Tarragona),ESCAT4300000043719A,2026-09-09,1.58,41.24,107.0,25.7,23.4,92.0,80.0,1012.4,1010.3,20.0,0.0,24.0,90.0,135.0,12.0,0.0,xml_feed
Bellvei - Baronia de Mar (Tarragona),ESCAT4300000043719B,2026-09-09,1.56,41.21,120.0,25.7,23.0,91.0,76.0,1012.5,1010.4,22.0,0.0,23.1,89.0,80.0,6.0,0.0,xml_feed
L'Arboç  (Tarragona),ESCAT4300000043720D,2026-09-09,1.61,41.28,166.0,25.2,23.6,90.0,71.0,1012.4,1010.8,0.0,4.3,23.8,90.0,66.0,0.0,4.3,xml_feed
Falset - Les Torres (Tarragona),ESCAT4300000043730D,2026-09-09,0.84,41.14,570.0,23.9,18.8,75.0,51.0,1008.9,1008.1,23.0,0.0,18.9,75.0,0.0,8.0,0.0,xml_feed
Falset - les Esplanes (Tarragona),ESCAT4300000043730F,2026-09-09,0.8,41.15,320.0,23.5,20.4,76.0,56.0,1012.2,1011.5,24.0,0.0,20.4,72.0,262.0,3.0,0.0,xml_feed
Falset - els Masos (Tarragona),ESCAT4300000043730G,2026-09-09,0.83,41.17,375.0,23.9,20.0,,,1012.2,1011.6,29.0,0.0,20.0,,212.0,0.0,0.0,xml_feed
Darmós  (Tarragona) (Tarragona),ESCAT4300000043746D,2026-09-09,0.75,41.07,185.0,25.9,22.4,77.0,41.0,1012.2,1011.7,28.0,0.0,22.4,63.0,315.0,6.0,0.0,xml_feed
El Catllar (Tarragona),ESCAT4300000043764A,2026-09-09,1.33,41.18,55.0,24.9,22.8,87.0,81.0,1012.8,1011.0,,0.0,24.7,82.0,,,0.0,xml_feed
Els Guiamets (Tarragona),ESCAT4300000043777B,2026-09-09,0.75,41.1,230.0,25.6,22.2,69.0,48.0,1009.6,1008.7,15.0,0.0,22.2,69.0,61.0,0.0,0.0,xml_feed
Vinebre (Tarragona),ESCAT4300000043792A,2026-09-09,0.59,41.18,39.0,26.9,24.0,63.0,42.0,1014.5,1012.2,30.0,0.0,24.0,63.0,45.0,4.0,0.0,xml_feed
Querol (poble) (Tarragona),ESCAT4300000043816B,2026-09-09,1.4,41.42,560.0,21.7,21.1,83.0,65.0,1014.3,1013.4,14.0,0.0,21.3,67.0,98.0,0.0,0.0,xml_feed
Torredembarra - C/Pandols (Tarragona),ESCAT4300000043830A,2026-09-09,1.4,41.14,5.0,27.1,25.8,78.0,73.0,1012.0,1010.1,15.0,0.0,26.0,78.0,214.0,2.0,0.0,xml_feed
Salou - Barenys (Tarragona),ESCAT4300000043840A,2026-09-09,1.13,41.08,33.0,26.3,24.3,81.0,48.0,1014.5,1013.2,39.0,0.0,24.3,62.0,212.0,10.0,0.0,xml_feed
Cambrils l'Eixample (Tarragona),ESCAT4300000043850E,2026-09-09,1.05,41.07,35.0,26.5,24.3,83.0,52.0,1013.8,1012.8,40.0,0.0,24.3,66.0,316.0,18.0,0.0,xml_feed
Coma-ruga (El Vendrell) (Tarragona),ESCAT4300000043880B,2026-09-09,1.52,41.18,4.0,26.1,24.1,89.0,80.0,1012.4,1010.7,18.0,0.2,24.1,89.0,127.0,8.0,0.2,xml_feed
Les Moreres - Bonastre (Tarragona),ESCAT4300000043884B,2026-09-09,1.44,41.22,187.0,25.1,23.5,86.0,59.0,1010.5,1008.4,20.0,0.0,24.1,61.0,50.0,2.0,0.0,xml_feed
Hosp.de l'Infant - Centre (Tarragona),ESCAT4300000043890A,2026-09-09,0.92,40.99,42.0,28.5,24.9,84.0,45.0,1011.9,1010.3,40.0,0.0,25.0,62.0,303.0,15.0,0.0,xml_feed
Hosp.Infant(Camí Porrasa) (Tarragona),ESCAT4300000043890C,2026-09-09,0.91,41.01,68.0,27.5,24.1,58.0,39.0,1012.0,1010.3,59.0,0.0,24.1,58.0,310.0,17.0,0.0,xml_feed
