name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Rubí - Andromeda (Barcelona),ESCAT0800000008191B,2026-09-11,2.04,41.49,150.0,27.8,15.9,86.0,54.0,1020.5,1016.1,28.0,0.0,22.2,80.0,158.0,2.0,0.0,xml_feed
Rubí - Pl S.Allende (Barcelona),ESCAT0800000008191E,2026-09-11,2.03,41.49,130.0,28.8,15.1,88.0,56.0,1020.4,1015.8,20.0,0.0,20.9,83.0,323.0,1.0,0.0,xml_feed
Rubí - La Serreta (Barcelona),ESCAT0800000008191F,2026-09-11,2.04,41.5,180.0,27.5,15.9,87.0,58.0,1023.3,1018.6,29.0,0.0,21.6,84.0,345.0,2.0,0.0,xml_feed
St Quirze del V -VallSuau (Barcelona),ESCAT0800000008192A,2026-09-11,2.07,41.53,230.0,27.8,16.2,81.0,47.0,1022.2,1017.6,24.0,0.0,20.8,80.0,113.0,0.0,0.0,xml_feed
Sant Quirze del Vallés  (Barcelona),ESCAT0800000008192B,2026-09-11,2.09,41.53,,28.3,17.6,75.0,51.0,1019.7,1014.9,7.0,0.0,21.5,75.0,0.0,0.0,0.0,xml_feed
Valldoreix (Barcelona),ESCAT0800000008195A,2026-09-11,2.04,41.46,120.0,27.9,14.6,89.0,54.0,1023.3,1019.2,25.0,0.0,19.9,82.0,90.0,0.0,0.0,xml_feed
Sant Cugat Vallès-Mirasol (Barcelona),ESCAT0800000008195B,2026-09-11,2.04,41.47,110.0,27.4,15.5,89.0,59.0,1022.0,1018.2,17.0,0.0,20.9,84.0,135.0,0.0,0.0,xml_feed
S. Cugat Val. La Floresta (Barcelona),ESCAT0800000008198A,2026-09-11,2.08,41.45,217.0,28.1,15.6,,,1023.0,1018.6,,0.0,20.9,,,,0.0,xml_feed
Sabadell - Rambla (Barcelona),ESCAT0800000008201C,2026-09-11,2.11,41.54,179.0,29.2,17.4,75.0,46.0,1022.3,1017.6,18.0,0.0,22.5,75.0,109.0,2.0,0.0,xml_feed
Sabadell - Centre (Barcelona),ESCAT0800000008202B,2026-09-11,2.11,41.55,197.0,27.3,16.7,82.0,58.0,1022.0,1018.0,35.0,0.0,22.2,82.0,22.0,3.0,0.0,xml_feed
Sabadell - Viena II (Barcelona),ESCAT0800000008206A,2026-09-11,2.08,41.56,,34.7,15.9,81.0,38.0,1020.0,1015.2,,,21.8,78.0,,,,xml_feed
Sabadell - Can Rull (Barcelona),ESCAT0800000008206G,2026-09-11,2.09,41.56,225.0,27.8,16.2,78.0,46.0,1021.0,1016.8,28.0,0.0,22.1,78.0,22.0,3.0,0.0,xml_feed
Castellar del Vallès (Barcelona),ESCAT0800000008211B,2026-09-11,2.09,41.62,331.0,29.7,16.1,81.0,34.0,1024.0,1019.0,24.0,0.0,21.5,79.0,0.0,0.0,0.0,xml_feed
Terrassa - Plaça Nova (Barcelona),ESCAT0800000008221B,2026-09-11,2.02,41.56,285.0,27.3,17.5,81.0,42.0,1018.9,1014.5,26.0,0.0,21.9,81.0,140.0,0.0,0.0,xml_feed
Terrassa - Ca n'Aurell (Barcelona),ESCAT0800000008224A,2026-09-11,2.0,41.57,300.0,27.3,16.6,84.0,45.0,1021.7,1017.4,21.0,0.0,21.9,83.0,63.0,0.0,0.0,xml_feed
Terrassa-Centre (Barcelona),ESCAT0800000008224F,2026-09-11,2.01,41.56,300.0,27.2,16.9,83.0,49.0,1020.3,1016.0,,0.0,21.9,83.0,,,0.0,xml_feed
Terrassa - Can Boada (Barcelona),ESCAT0800000008225G,2026-09-11,2.0,41.57,325.0,27.8,16.0,85.0,42.0,1020.3,1016.0,21.0,0.0,21.1,83.0,135.0,7.0,0.0,xml_feed
Terrassa  -Sant Pere Nord (Barcelona),ESCAT0800000008226C,2026-09-11,2.02,41.58,,27.7,16.8,83.0,40.0,,,17.0,,21.0,83.0,88.0,0.0,,xml_feed
Terrassa (les Fonts) (Barcelona),ESCAT0800000008228B,2026-09-11,2.02,41.55,225.0,27.4,15.5,86.0,51.0,1021.6,1017.1,,0.0,20.7,81.0,,,0.0,xml_feed
Matadepera-La Muntanyeta (Barcelona),ESCAT0800000008230C,2026-09-11,2.03,41.6,515.0,27.1,14.3,89.0,46.0,1022.1,1017.6,18.0,0.0,19.2,88.0,315.0,0.0,0.0,xml_feed
Viladecavalls (Barcelona),ESCAT0800000008232A,2026-09-11,1.96,41.56,290.0,27.3,15.7,84.0,48.0,1021.1,1016.7,24.0,0.0,21.4,83.0,65.0,2.0,0.0,xml_feed
Viladecavalls - Can Turu (Barcelona),ESCAT0800000008232B,2026-09-11,1.95,41.55,310.0,26.1,15.8,80.0,48.0,1022.1,1017.9,26.0,0.0,21.1,80.0,150.0,0.0,0.0,xml_feed
Vacarisses (Barcelona),ESCAT0800000008233A,2026-09-11,1.92,41.6,425.0,26.5,12.2,85.0,42.0,1021.6,1016.8,27.0,0.0,20.0,81.0,135.0,0.0,0.0,xml_feed
Vacarisses Cam Serra (Barcelona),ESCAT0800000008233B,2026-09-11,1.89,41.6,382.0,28.4,10.6,88.0,42.0,1022.9,1018.3,25.0,0.0,19.6,79.0,157.0,3.0,0.0,xml_feed
Manresa - Oest (Barcelona),ESCAT0800000008242B,2026-09-11,1.82,41.73,238.0,30.9,11.4,82.0,32.0,1021.5,1016.9,31.0,0.0,20.2,71.0,258.0,0.0,0.0,xml_feed
Manresa   (Barcelona),ESCAT0800000008243A,2026-09-11,1.84,41.72,251.0,30.7,13.7,72.0,28.0,1021.0,1015.8,39.0,0.0,22.2,70.0,39.0,0.0,0.0,xml_feed
Manresa - Est (Barcelona),ESCAT0800000008243B,2026-09-11,1.85,41.72,320.0,29.7,12.9,81.0,31.0,1023.3,1018.9,35.0,0.0,21.2,76.0,202.0,0.0,0.0,xml_feed
Sant Joan de Vilatorrada (Barcelona),ESCAT0800000008250B,2026-09-11,1.8,41.74,,30.1,11.6,82.0,32.0,,,35.0,,19.5,72.0,90.0,0.0,,xml_feed
Santpedor (Barcelona),ESCAT0800000008251A,2026-09-11,1.84,41.79,330.0,29.8,11.6,78.0,78.0,1023.9,1023.9,4.0,0.0,19.6,78.0,23.0,2.0,0.0,xml_feed
"Rocafort, Can Lleonart  (Barcelona)",ESCAT0800000008254C,2026-09-11,1.92,41.72,472.0,26.7,11.7,,,1020.0,1015.0,35.0,0.0,19.3,,142.0,10.0,0.0,xml_feed
Fals (Bages) (Barcelona),ESCAT0800000008259A,2026-09-11,1.71,41.74,400.0,31.2,9.4,80.0,24.0,1020.4,1015.7,23.0,0.0,18.8,73.0,155.0,0.0,0.0,xml_feed
Suria (Barcelona),ESCAT0800000008260A,2026-09-11,1.76,41.84,286.0,31.2,9.0,88.0,20.0,1021.1,1016.0,28.0,0.0,18.8,78.0,26.0,2.0,0.0,xml_feed
Súria (tractets) (Barcelona),ESCAT0800000008260C,2026-09-11,1.75,41.84,340.0,31.2,10.7,84.0,21.0,1022.9,1018.5,23.0,0.0,19.4,66.0,321.0,1.0,0.0,xml_feed
Suria (Bellavista) (Barcelona),ESCAT0800000008260D,2026-09-11,1.75,41.84,332.0,31.4,10.1,87.0,21.0,1022.4,1017.6,21.0,0.0,19.6,70.0,314.0,0.0,0.0,xml_feed
Cardona - Turó Rossinyol (Barcelona),ESCAT0800000008261C,2026-09-11,1.68,41.91,560.0,30.3,11.2,76.0,12.0,1022.6,1017.9,37.0,0.0,19.3,70.0,84.0,1.0,0.0,xml_feed
Cardona_RavalSantJoan_DV (Barcelona),ESCAT0800000008261D,2026-09-11,1.68,41.92,444.0,28.2,9.1,61.0,1.0,1021.6,1016.9,29.0,0.0,15.4,41.0,279.0,5.0,0.0,xml_feed
Cardona_Salinera (Barcelona),ESCAT0800000008261E,2026-09-11,1.69,41.91,393.0,30.0,10.1,80.0,11.0,1032.0,1028.0,31.0,0.0,17.7,52.0,157.0,2.0,0.0,xml_feed
Valls de Torroella (Barcelona),ESCAT0800000008269A,2026-09-11,1.72,41.85,320.0,31.1,8.9,82.0,16.0,1022.5,1017.9,23.0,0.0,17.6,59.0,180.0,0.0,0.0,xml_feed
Santa Maria d'Oló (Barcelona),ESCAT0800000008273A,2026-09-11,2.0,41.9,542.0,29.4,11.0,93.0,32.0,1023.6,1018.8,27.0,0.0,18.2,85.0,134.0,0.0,0.0,xml_feed
Veciana (Barcelona),ESCAT0800000008289A,2026-09-11,1.52,41.66,608.0,28.9,12.4,84.0,26.0,1022.5,1018.2,31.0,0.0,18.3,83.0,89.0,2.0,0.0,xml_feed
Cerdanyola - Centre (Barcelona),ESCAT0800000008290B,2026-09-11,2.14,41.49,100.0,26.6,16.1,87.0,62.0,1019.6,1015.0,34.0,0.0,21.8,81.0,180.0,2.0,0.0,xml_feed
Cerdanyola - Montflorit (Barcelona),ESCAT0800000008290D,2026-09-11,2.13,41.49,80.0,27.7,14.2,92.0,59.0,1020.5,1016.2,23.0,0.0,19.6,87.0,247.0,0.0,0.0,xml_feed
Ripollet 2.0 (Barcelona),ESCAT0800000008291B,2026-09-11,2.18,41.51,75.0,28.4,16.3,83.0,53.0,1021.6,1017.2,24.0,0.0,22.7,76.0,0.0,0.0,0.0,xml_feed
Ripollet-centro (Barcelona),ESCAT0800000008291D,2026-09-11,2.16,41.51,75.0,28.2,16.4,82.0,51.0,1021.7,1017.0,24.0,0.0,22.5,76.0,0.0,0.0,0.0,xml_feed
Sant Vicenç de Castellet (Barcelona),ESCAT0800000008295A,2026-09-11,1.86,41.67,,29.7,11.2,87.0,41.0,1022.8,1018.4,30.0,,20.0,75.0,247.0,4.0,,xml_feed
Castellbell (El Borràs) (Barcelona),ESCAT0800000008296A,2026-09-11,1.86,41.63,166.0,29.1,11.8,85.0,43.0,1022.0,1017.0,34.0,0.0,21.9,75.0,167.0,2.0,0.0,xml_feed
Castellbell (Baix Vilar) (Barcelona),ESCAT0800000008296B,2026-09-11,1.86,41.64,187.0,29.6,11.6,87.0,39.0,1023.5,1019.0,34.0,0.0,22.0,74.0,150.0,2.0,0.0,xml_feed
Marganell (Barcelona),ESCAT0800000008298A,2026-09-11,1.79,41.64,305.0,29.6,9.7,88.0,31.0,1022.4,1017.6,,0.0,17.4,76.0,,,0.0,xml_feed
Mataró - Vista Alegre (Barcelona),ESCAT0800000008304A,2026-09-11,2.45,41.55,105.0,26.2,17.6,78.0,53.0,1021.7,1017.2,26.0,0.0,21.7,78.0,351.0,3.0,0.0,xml_feed
Mataró - Can Quirze (Barcelona),ESCAT0800000008304B,2026-09-11,2.46,41.55,80.0,26.1,17.9,81.0,62.0,1020.3,1016.1,23.0,0.0,22.2,81.0,98.0,0.0,0.0,xml_feed
Mataró -Nord (Barcelona),ESCAT0800000008304C,2026-09-11,2.44,41.56,144.0,26.7,18.4,77.0,50.0,1021.6,1017.4,27.0,0.0,22.0,77.0,30.0,4.0,0.0,xml_feed
Mataró-Can Canyellas (Barcelona),ESCAT0800000008304D,2026-09-11,2.44,41.56,144.0,25.5,19.0,82.0,57.0,1020.1,1015.8,23.0,0.0,22.0,82.0,90.0,0.0,0.0,xml_feed
Mataró-Parc de Créteil (Barcelona),ESCAT0800000008304E,2026-09-11,2.45,41.55,105.0,25.7,17.2,83.0,62.0,1020.5,1016.2,30.0,0.0,21.2,83.0,0.0,4.0,0.0,xml_feed
Argentona (Barcelona),ESCAT0800000008310B,2026-09-11,2.39,41.56,127.0,27.6,17.1,80.0,57.0,1021.6,1017.3,21.0,0.0,22.1,80.0,107.0,0.0,0.0,xml_feed
Dosrius (Barcelona),ESCAT0800000008319B,2026-09-11,2.4,41.6,165.0,25.6,12.0,86.0,56.0,1022.9,1018.4,44.0,0.0,19.2,82.0,270.0,1.0,0.0,xml_feed
Dosrius Can Miloca (Barcelona),ESCAT0800000008319C,2026-09-11,2.46,41.62,488.0,24.7,16.6,89.0,58.0,1023.2,1018.9,29.0,0.0,19.1,89.0,202.0,4.0,0.0,xml_feed
El Masnou - Can Humet (Barcelona),ESCAT0800000008320C,2026-09-11,2.32,41.48,22.0,26.3,19.9,76.0,60.0,,,22.0,0.0,23.3,76.0,22.0,0.0,0.0,xml_feed
El Masnou - Ocata (Barcelona),ESCAT0800000008320D,2026-09-11,2.33,41.49,10.0,28.8,20.6,79.0,55.0,1022.2,1017.6,23.0,0.0,23.8,78.0,20.0,8.0,0.0,xml_feed
El Masnou - Nordeste (Barcelona),ESCAT0800000008320F,2026-09-11,2.41,41.5,57.0,27.1,20.3,77.0,54.0,1023.5,1018.9,17.0,0.0,23.3,77.0,355.0,0.0,0.0,xml_feed
El Masnou - Ocata 2 (Barcelona),ESCAT0800000008320G,2026-09-11,2.33,41.49,7.0,27.8,19.7,77.0,53.0,1021.6,1017.0,18.0,0.0,23.7,76.0,0.0,6.0,0.0,xml_feed
Alella-Mirador (Barcelona),ESCAT0800000008328F,2026-09-11,2.29,41.49,290.0,25.1,19.2,,,1019.5,1015.0,,0.0,21.5,,,,0.0,xml_feed
Cabrera de Mar (Barcelona),ESCAT0800000008349A,2026-09-11,2.4,41.51,,27.4,18.3,100.0,44.0,1020.9,1016.6,,0.0,23.7,66.0,,,0.0,xml_feed
Cabrera de Mar-SJoan Munt (Barcelona),ESCAT0800000008349B,2026-09-11,2.39,41.53,170.0,26.8,17.9,89.0,61.0,1022.6,1018.5,48.0,0.0,21.3,89.0,90.0,4.0,0.0,xml_feed
Arenys de Mar (Barcelona),ESCAT0800000008350A,2026-09-11,2.56,41.59,85.0,28.7,18.3,81.0,51.0,1019.0,1014.7,23.0,0.0,21.7,81.0,333.0,0.0,0.0,xml_feed
Arenys de Munt (Barcelona),ESCAT0800000008358A,2026-09-11,2.54,41.61,149.0,25.4,17.4,80.0,58.0,1023.2,1018.8,32.0,0.0,20.5,80.0,312.0,4.0,0.0,xml_feed
Canet de Mar - Mise (Barcelona),ESCAT0800000008360B,2026-09-11,2.58,41.6,,26.9,17.4,81.0,49.0,1024.3,1020.0,13.0,,21.4,81.0,292.0,0.0,,xml_feed
Canet de Mar - Centre (Barcelona),ESCAT0800000008360C,2026-09-11,2.58,41.59,42.0,27.9,18.6,80.0,54.0,1020.6,1016.2,24.0,0.0,21.9,80.0,273.0,5.0,0.0,xml_feed
Canet de Mar (Barcelona),ESCAT0800000008360D,2026-09-11,2.58,41.59,40.0,26.5,18.9,76.0,54.0,1022.0,1017.8,21.0,0.0,22.9,76.0,315.0,0.0,0.0,xml_feed
Canet de Mar - Rial Oms  (Barcelona),ESCAT0800000008360H,2026-09-11,2.59,41.6,50.0,28.4,16.7,79.0,52.0,1023.2,1018.6,,0.0,21.2,79.0,,,0.0,xml_feed
Calella (Barcelona),ESCAT0800000008370A,2026-09-11,2.66,41.61,7.0,25.3,19.6,71.0,48.0,1021.9,1017.7,31.0,0.0,22.9,71.0,348.0,2.0,0.0,xml_feed
Malgrat de mar (Barcelona),ESCAT0800000008380A,2026-09-11,2.74,41.65,4.0,26.1,15.9,81.0,52.0,1027.8,1023.1,26.0,0.0,21.7,80.0,66.0,2.0,0.0,xml_feed
Palafolls Mas La Pomareda (Barcelona),ESCAT0800000008389B,2026-09-11,2.75,41.68,,26.7,14.0,91.0,48.0,1023.8,1019.4,28.0,,19.0,89.0,257.0,4.0,,xml_feed
Tiana (Barcelona),ESCAT0800000008391C,2026-09-11,2.27,41.48,140.0,26.8,18.3,84.0,58.0,,,13.0,0.0,22.4,84.0,202.0,0.0,0.0,xml_feed
Sant Andreu de Llavaneres (Barcelona),ESCAT0800000008392A,2026-09-11,2.48,41.57,139.0,25.6,16.5,81.0,58.0,1021.6,1017.7,27.0,0.0,20.8,81.0,309.0,3.0,0.0,xml_feed
Sant Vicenç de Montalt (Barcelona),ESCAT0800000008394B,2026-09-11,2.51,41.58,200.0,25.4,20.4,77.0,51.0,1021.5,1017.2,29.0,0.0,22.2,77.0,0.0,0.0,0.0,xml_feed
Pineda de Mar - Les Creus (Barcelona),ESCAT0800000008397A,2026-09-11,2.67,41.62,30.0,26.9,15.8,87.0,46.0,1024.4,1019.8,24.0,0.0,19.6,87.0,2.0,5.0,0.0,xml_feed
Pineda De Mar - Cal Tort  (Barcelona),ESCAT0800000008397C,2026-09-11,2.67,41.64,130.0,26.9,19.5,75.0,39.0,1022.9,1018.4,24.0,0.0,22.4,73.0,292.0,2.0,0.0,xml_feed
Pineda de Mar - Nord (Barcelona),ESCAT0800000008397E,2026-09-11,2.69,41.64,45.0,26.2,18.9,78.0,46.0,1022.1,1017.6,24.0,0.0,21.7,78.0,315.0,5.0,0.0,xml_feed
Pineda de Mar - Centre (Barcelona),ESCAT0800000008397F,2026-09-11,2.69,41.62,9.0,26.8,18.4,75.0,45.0,1021.7,1017.5,24.0,0.0,22.3,75.0,306.0,5.0,0.0,xml_feed
Santa Susanna (Barcelona),ESCAT0800000008398A,2026-09-11,2.72,41.64,48.0,26.6,17.8,77.0,44.0,1021.8,1017.1,18.0,0.0,22.2,75.0,246.0,0.0,0.0,xml_feed
Granollers (Barcelona),ESCAT0800000008402A,2026-09-11,2.29,41.61,145.0,28.8,15.5,78.0,47.0,1023.1,1018.7,24.0,0.0,22.1,75.0,87.0,0.0,0.0,xml_feed
Cardedeu - Centre (Barcelona),ESCAT0800000008440A,2026-09-11,2.36,41.64,203.0,27.4,14.2,89.0,49.0,1022.1,1017.7,18.0,0.0,20.6,86.0,337.0,4.0,0.0,xml_feed
Cardedeu - Poble Sec (Barcelona),ESCAT0800000008440C,2026-09-11,2.36,41.64,200.0,28.1,13.8,84.0,46.0,1022.8,1018.7,31.0,0.0,21.1,79.0,67.0,0.0,0.0,xml_feed
Montseny - Les Arrels (Barcelona),ESCAT0800000008469A,2026-09-11,2.4,41.75,435.0,28.4,14.4,90.0,41.0,1020.8,1016.7,23.0,0.0,18.8,86.0,88.0,0.0,0.0,xml_feed
Sant Celoni - Vilardell (Barcelona),ESCAT0800000008470F,2026-09-11,2.52,41.68,,26.5,13.5,84.0,49.0,,,,,19.6,84.0,,,,xml_feed
Sant Celoni - Diputació (Barcelona),ESCAT0800000008470G,2026-09-11,2.49,41.69,170.0,27.7,13.2,89.0,49.0,1021.0,1016.9,34.0,0.0,20.1,85.0,308.0,0.0,0.0,xml_feed
Vallgorguina (Barcelona),ESCAT0800000008471C,2026-09-11,2.52,41.65,280.0,27.5,12.1,91.0,53.0,1022.8,1018.5,17.0,0.0,17.7,91.0,202.0,0.0,0.0,xml_feed
Gualba (Barcelona),ESCAT0800000008474B,2026-09-11,2.53,41.72,164.0,29.6,12.9,86.0,43.0,1022.2,1018.0,34.0,0.0,20.6,79.0,0.0,0.0,0.0,xml_feed
La Batllòria - Vallès Ori (Barcelona),ESCAT0800000008476A,2026-09-11,2.55,41.72,97.0,28.9,13.4,88.0,44.0,1022.6,1018.5,29.0,0.0,21.1,79.0,48.0,0.0,0.0,xml_feed
L'Ametlla del Vallès (Barcelona),ESCAT0800000008480A,2026-09-11,2.24,41.7,647.0,25.2,16.8,90.0,41.0,1020.1,1015.8,29.0,0.0,18.8,90.0,265.0,0.0,0.0,xml_feed
