name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Barcelona - Sant Gervasi (Barcelona),ESCAT0800000008023I,2026-09-07,2.14,41.41,160,31.2,24.7,85,47,1020.8,1017.6,21,0,30.8,49,259,5,0,current_download
Barcelona - Sant Martí (Barcelona),ESCAT0800000008018E,2026-09-07,2.19,41.41,20,30.8,24.4,86,58,1020.2,1017.3,16,0,30.5,64,159,3,0,current_download
Barcelona - Sarrià (Barcelona),ESCAT0800000008017B,2026-09-07,2.13,41.4,80,34.1,25.7,81,43,1020.4,1017.2,5,0,30.4,45,274,0,0,current_download
Barcelona - Sarrià (Barcelona),ESCAT0800000008034A,2026-09-07,2.12,41.39,110,31.8,25,84,45,1020.8,1017.8,NA,NA,30.5,46,NA,NA,NA,current_download
Barcelona - Tibidabo (Barcelona),ESCAT0800000008023C,2026-09-07,2.12,41.42,512,28.9,22.7,81,27,1023.8,1020.8,26,0,26,60,202,3,0,current_download
Barcelona Camp de l'Arpa (Barcelona),ESCAT0800000008026C,2026-09-07,2.18,41.41,34,32.3,25.4,81,42,1024.6,1021.2,13,0,31.3,42,128,2,0,current_download
Barcelona Sants-Montjuïc  (Barcelona),ESCAT0800000008014B,2026-09-07,2.14,41.38,45,31.1,25.7,86,47,1021.4,1018.5,19,0,30.7,49,115,3,0,current_download
Barcelona-Eixample Esq. (Barcelona),ESCAT0800000008011B,2026-09-07,-21.97,21.97,20,31.7,25.6,86,45,1022.6,1019.3,17,0,30.9,48,129,3,0,current_download
Barcelona-Sagrada Familia (Barcelona),ESCAT0800000008025A,2026-09-07,2.18,41.41,60,31.9,25.2,85,49,1024.7,1021.4,13,0,30.1,50,164,3,0,current_download
Barcelona-TorGuineu Navas (Barcelona),ESCAT0800000008027C,2026-09-07,2.19,41.42,40,30.6,25,83,46,1025.7,1022.5,18,NA,29.5,50,168,6,NA,current_download
Barruera (Lleida),ESCAT2500000025527A,2026-09-07,0.8,42.5,1090,32.8,9.9,97,24,1022.6,1015.9,NA,0,31.3,27,NA,NA,0,current_download
BCN Pl. Sants - Pl. Farga (Barcelona),ESCAT0800000008014F,2026-09-07,2.14,41.37,40,30.9,25.9,87,48,1022.3,1019.3,18,0,30.6,48,150,5,0,current_download
Bell-lloc d'Urgell (Lleida),ESCAT2500000025220A,2026-09-07,0.78,41.64,201,38,16.6,75,40,1024.1,1019.1,18,NA,35.3,45,90,4,NA,current_download
Bellmunt (Barcelona),ESCAT0800000008572B,2026-09-07,2.29,42.1,1241,36.4,16.4,62,17,1018.2,1015.1,24,0,33,37,156,18,0,current_download
Belltall (Tarragona),ESCAT4300000043413A,2026-09-07,1.19,41.59,780,31.1,24.8,45,28,1020,1017.1,29,0,28.6,45,200,11,0,current_download
Bellvei (Tarragona),ESCAT4300000043719A,2026-09-07,1.58,41.24,107,31.4,20.1,94,51,1023.1,1020,22,0,28.7,75,202,8,0,current_download
Bellvei - Baronia de Mar (Tarragona),ESCAT4300000043719B,2026-09-07,1.56,41.21,120,30.1,22.9,83,53,1023.4,1020.2,20,0,28.3,78,188,6,0,current_download
Bellver de Cerdanya (Lleida),ESCAT2500000025720B,2026-09-07,1.77,42.36,1080,33.9,10.1,84,19,1025.4,1020.9,33,0,31.7,23,180,9,0,current_download
Berga (Barcelona),ESCAT0800000008600A,2026-09-07,1.85,42.1,684,34.3,20.8,47,25,1021.2,1017.5,31,0,32.3,34,0,14,0,current_download
Bescanó (Girona),ESCAT1700000017162A,2026-09-07,2.74,41.96,100,34.7,17.7,84,37,1022.5,1019.1,29,0,30.9,51,158,10,0,current_download
Betren (Vielha e Mijaran) (Lleida),ESCAT2500000025530A,2026-09-07,0.8,42.7,980,33.9,12.7,77,19,1026.4,1019.8,22,0,27.2,52,204,9,0,current_download
Bolvir (Girona),ESCAT1700000017539A,2026-09-07,1.89,42.42,1145,32.9,10.7,82,23,1023.4,1018.6,26,0,30.8,26,158,3,0,current_download
Bonany-Cal Pau(Querol) (Tarragona),ESCAT4300000043715A,2026-09-07,1.47,41.39,606,33.4,10.7,74,32,1025.6,1022.8,24,0,29.9,43,337,0,0,current_download
Bordils - Casa Paraire (Girona),ESCAT1700000017462C,2026-09-07,2.9,42.03,53,34.8,18.3,94,43,1021.3,1017.4,2,NA,32.4,49,135,0,NA,current_download
Bordils - Cultius MasCuní (Girona),ESCAT1700000017462B,2026-09-07,2.9,42.04,44,34.5,18.2,95,44,1023.5,1019.5,24,0,32.3,50,45,0,0,current_download
Borrassà (Girona),ESCAT1700000017770B,2026-09-07,2.93,42.22,73,31.1,19.8,86,59,1022.3,1018.9,26,0,29.6,61,113,8,0,current_download
Borredà (Barcelona),ESCAT0800000008619A,2026-09-07,1.99,42.14,865,33.7,26.8,42,24,1021,1015,22,0,31.9,34,165,6,0,current_download
Breda (Girona),ESCAT1700000017400A,2026-09-07,2.56,41.75,165,34.7,19.9,67,36,1023.6,1019.4,NA,0,33.8,39,NA,NA,0,current_download
Cabassers (Tarragona),ESCAT4300000043373A,2026-09-07,0.75,41.25,606,36.4,26.1,44,27,1021.2,1018.4,32,0,30.9,36,109,18,0,current_download
Cabrera de Mar-SJoan Munt (Barcelona),ESCAT0800000008349B,2026-09-07,2.39,41.53,170,31.1,22.5,95,63,1024,1020.8,32,0,29.8,65,135,12,0,current_download
Cadí Est- PN Cadí-Moixeró (Barcelona),ESCAT0800000008695G,2026-09-07,1.74,42.29,2440,21.8,14.4,47,28,NA,NA,NA,0,20.2,37,NA,NA,0,current_download
Cadiretes - Selva Brava (Girona),ESCAT1700000017240D,2026-09-07,2.92,41.77,200,34.1,18.7,96,44,NA,NA,18,0,28.2,67,202,5,0,current_download
Caldes - Can Carbonell (Girona),ESCAT1700000017455A,2026-09-07,2.85,41.8,165,33.7,16.9,91,46,1022.1,1018.9,26,0,30.7,55,139,5,0,current_download
Caldes - Can Gimferrer (Girona),ESCAT1700000017455B,2026-09-07,2.77,41.83,100,34.6,16.2,90,49,1023.2,1019.8,27,0,30.1,64,202,0,0,current_download
Caldes - Can Solà Gros (Girona),ESCAT1700000017455D,2026-09-07,2.81,41.86,115,35.1,16.8,94,46,1023.6,1019.8,16,0,31.5,55,225,7,0,current_download
Caldes - Mas Carbonell (Girona),ESCAT1700000017455C,2026-09-07,2.86,41.79,175,33.3,16.6,96,49,1022,1018.6,19,0,29.2,61,247,5,0,current_download
Caldes d'Estrac (Barcelona),ESCAT0800000008393B,2026-09-07,2.53,41.57,72,28,19.5,88,73,1022.9,1019.9,11,0,27.9,75,200,0,0,current_download
Calella (Barcelona),ESCAT0800000008370A,2026-09-07,2.66,41.61,7,27.7,24,78,62,1022.8,1019.7,19,0,27.5,73,215,10,0,current_download
Calldetenes (Barcelona),ESCAT0800000008506A,2026-09-07,2.29,41.93,488,37,13.8,90,24,1025.1,1020.9,36,0,32.9,37,180,16,0,current_download
Calldetenes (Est) (Barcelona),ESCAT0800000008506B,2026-09-07,2.3,41.93,510,37.1,15.3,78,25,1024.8,1020.4,23,0,33.3,39,203,4,0,current_download
Calonge (Girona),ESCAT1700000017251B,2026-09-07,3.08,41.86,16,32,19.7,91,60,1021.1,1017.9,30,0,28.9,72,158,7,0,current_download
Calonge - Vall des Molins (Girona),ESCAT1700000017251A,2026-09-07,3.02,41.85,127,33,18.9,99,54,1022,1018.7,NA,NA,27.2,80,NA,NA,NA,current_download
Calonge i Sant Antoni (Girona),ESCAT1700000017252A,2026-09-07,3.1,41.87,33,31.1,21.7,93,65,1025.4,1022.2,20,0,28.2,80,180,7,0,current_download
Cambrils l'Eixample (Tarragona),ESCAT4300000043850E,2026-09-07,1.05,41.07,35,29,23.2,88,57,1024.9,1022.2,19,0,27.8,88,121,8,0,current_download
Campdevànol - Escola (Girona),ESCAT1700000017530B,2026-09-07,2.17,42.23,730,35.5,13.5,79,22,1025.1,1020.6,30,0,33.7,28,112,4,0,current_download
Campdevànol- Vista Alegre (Girona),ESCAT1700000017530C,2026-09-07,2.16,42.23,780,36.2,13.1,77,20,1026.2,1022.1,17,0,34.5,26,180,5,0,current_download
Canet d'Adri - Centre (Girona),ESCAT1700000017199A,2026-09-07,2.74,42.03,225,34.3,20.1,69,34,1022.8,1019.2,26,0,30.6,44,182,8,0,current_download
Canet d'Adri- Can Vicens (Girona),ESCAT1700000017199D,2026-09-07,2.75,42.04,190,35.4,19.7,82,44,1023.3,1019.9,26,0,32.4,49,135,0,0,current_download
Canet de Mar (Barcelona),ESCAT0800000008360D,2026-09-07,2.58,41.59,40,29.1,23.4,84,69,1022.8,1019.8,18,0,28.3,75,225,6,0,current_download
Canet de Mar - Centre (Barcelona),ESCAT0800000008360C,2026-09-07,2.58,41.59,42,30,22.9,86,71,1021.3,1018.4,18,0,28,78,258,6,0,current_download
Canet de Mar - Mise (Barcelona),ESCAT0800000008360B,2026-09-07,2.58,41.6,70,30.6,21.6,93,62,1025.4,1022.2,11,NA,28.6,71,202,2,NA,current_download
Canet de Mar - Rial Oms  (Barcelona),ESCAT0800000008360H,2026-09-07,2.59,41.6,50,31.9,20.9,88,63,1024,1020.6,NA,0,31.4,64,NA,NA,0,current_download
Cantallops (Barcelona),ESCAT0800000008739A,2026-09-07,1.8,41.37,280,33.6,18.1,66,42,1021.7,1018.9,NA,0,31.1,47,NA,NA,0,current_download
Cardedeu - Centre (Barcelona),ESCAT0800000008440A,2026-09-07,2.36,41.64,203,33.7,20.3,79,43,1022.8,1019.8,18,0,30.6,57,67,0,0,current_download
Cardedeu - Poble Sec (Barcelona),ESCAT0800000008440C,2026-09-07,2.36,41.64,200,34.1,19.3,79,40,1023,1019.9,29,0,30.3,56,180,10,0,current_download
Cardona - Turó Rossinyol (Barcelona),ESCAT0800000008261C,2026-09-07,1.68,41.91,560,36.5,18.5,49,22,1023.1,1018,39,0,33.5,30,155,11,0,current_download
Cardona_RavalSantJoan_DV (Barcelona),ESCAT0800000008261D,2026-09-07,1.68,41.92,444,37.4,14.8,50,10,1021.5,1016.7,27,0,35,18,144,5,0,current_download
Cardona_Salinera (Barcelona),ESCAT0800000008261E,2026-09-07,1.69,41.91,393,37.7,15.8,60,21,1033.6,1028.6,30,0,34.7,28,90,7,0,current_download
Carme (Barcelona),ESCAT0800000008787A,2026-09-07,1.62,41.53,350,34.4,15.2,69,36,1025.4,1021.8,35,0,32.1,44,45,5,0,current_download
Casserres (Barcelona),ESCAT0800000008693A,2026-09-07,1.85,42.01,614,35.7,18.7,51,17,1024,1019,28,0,33,26,0,13,0,current_download
Castellar del Vallès (Barcelona),ESCAT0800000008211B,2026-09-07,2.09,41.62,331,33.9,23.1,60,30,1024,1021,23,0,30.7,46,90,5,0,current_download
Castellbell (Baix Vilar) (Barcelona),ESCAT0800000008296B,2026-09-07,1.86,41.64,187,36,16.3,78,29,1024.7,1019.8,29,0,33.8,37,111,11,0,current_download
Castellbell (El Borràs) (Barcelona),ESCAT0800000008296A,2026-09-07,1.86,41.63,166,35.4,16.4,78,33,1023.3,1019.1,37,0,33.3,42,126,21,0,current_download
Castellcir (Barcelona),ESCAT0800000008183C,2026-09-07,2.15,41.76,785,33,20,48,28,NA,NA,NA,0,28.3,48,NA,NA,0,current_download
Castelldefels - Bellamar (Barcelona),ESCAT0800000008860A,2026-09-07,1.95,41.27,20,30.9,25.1,89,45,1024.1,1020.8,17,0,28.2,74,114,0,0,current_download
Castelldefels - Platja (Barcelona),ESCAT0800000008860B,2026-09-07,1.96,41.27,2,29.5,25.5,90,55,1023.7,1020.5,26,0,27.6,80,223,4,0,current_download
Castellfollit de la Roca (Girona),ESCAT1700000017856A,2026-09-07,2.55,42.22,325,33.9,18.3,88,49,1024,1020.7,32,0,31.3,61,77,12,0,current_download
Castellserà (Lleida),ESCAT2500000025334B,2026-09-07,0.99,41.74,265,36.2,22.1,49,25,1023,1018.7,20,0,35.7,36,202,3,0,current_download
Celrà (Girona),ESCAT1700000017460B,2026-09-07,2.88,42.02,71,34.2,19.4,90,37,1020,1016.1,26,0,31.7,46,104,7,0,current_download
Centelles - Oest (Barcelona),ESCAT0800000008540C,2026-09-07,2.23,41.8,547,34.7,17.6,73,28,NA,NA,15,0,30.7,47,157,2,0,current_download
Cerdanyola - Centre (Barcelona),ESCAT0800000008290B,2026-09-07,2.14,41.49,100,32.1,21.2,85,51,1019.9,1016.8,34,0,30.4,57,133,10,0,current_download
Cerdanyola - Montflorit (Barcelona),ESCAT0800000008290D,2026-09-07,2.13,41.49,80,33.7,18.3,91,47,1021.1,1017.6,24,0,31.3,54,91,2,0,current_download
Cereja (Girona),ESCAT1700000017527A,2026-09-07,1.97,42.48,1334,31.1,15.1,67,27,1020.5,1016.9,29,0,28.4,30,205,3,0,current_download
Cervelló - Penya Roja (Barcelona),ESCAT0800000008758A,2026-09-07,1.95,41.4,357,36.3,22.9,69,27,1022.5,1018.9,13,0,30.3,44,124,3,0,current_download
Cervià de les Garrigues (Lleida),ESCAT2500000025460B,2026-09-07,0.86,41.42,444,37,17.6,51,23,1020.9,1016.4,19,0,34.4,37,67,13,0,current_download
Coll de Nargó (Lleida),ESCAT2500000025793A,2026-09-07,1.32,42.17,575,35.3,15.7,62,25,1026.1,1016,31,0,34.1,28,209,12,0,current_download
Collsuspina - Centre (Barcelona),ESCAT0800000008178B,2026-09-07,2.18,41.83,901,33.6,14.7,69,29,1022.1,1019,31,0,29.6,52,203,13,0,current_download
Coma-ruga (El Vendrell) (Tarragona),ESCAT4300000043880B,2026-09-07,1.52,41.18,4,29.8,22.3,85,64,1023.4,1020.6,18,0,29.7,81,195,2,0,current_download
Conesa (Tarragona),ESCAT4300000043427A,2026-09-07,1.29,41.52,705,33.3,12.7,69,32,1020.4,1017.6,23,0,30.1,46,186,10,0,current_download
Constantí (Tarragona),ESCAT4300000043120A,2026-09-07,1.21,41.15,87,31.4,20.7,77,51,1022.9,1019.9,23,0,29.6,76,202,9,0,current_download
Cornella de Llobregat (Barcelona),ESCAT0800000008940C,2026-09-07,2.08,41.36,47,30.9,22.9,79,48,1023.3,1020.3,22,0,30.3,51,135,8,0,current_download
Cornudella de Montsant (Tarragona),ESCAT4300000043360B,2026-09-07,0.91,41.27,533,33.8,18.9,58,37,1025.1,1022.1,17,0,29.2,50,169,7,0,current_download
Cornudella IE Corbatera (Tarragona),ESCAT4300000043360C,2026-09-07,0.9,41.26,533,32.6,22.4,51,32,1025.9,1022.7,26,0,29.5,43,191,12,0,current_download
creixell (Tarragona),ESCAT4300000043839A,2026-09-07,1.43,41.16,59,29.9,21.7,84,61,1018.4,1015.4,NA,0,29.3,80,NA,NA,0,current_download
Cussons - Sora (Barcelona),ESCAT0800000008588A,2026-09-07,2.2,42.1,636,34.9,13,92,22,1024,1019.8,27,0,34.6,32,307,8,0,current_download
Darmós  (Tarragona) (Tarragona),ESCAT4300000043746D,2026-09-07,0.75,41.07,185,34.9,20.9,65,29,1022,1018.8,30,0,32.7,39,161,15,0,current_download
Darnius (Girona),ESCAT1700000017722A,2026-09-07,2.83,42.37,198,33.6,18.2,82,47,1021.7,1018.6,21,0,30.2,57,60,3,0,current_download
Das (Girona),ESCAT1700000017538A,2026-09-07,1.87,42.36,1201,30.7,14.2,65,27,1028.8,1025.4,15,0,30.1,32,158,2,0,current_download
Dosrius (Barcelona),ESCAT0800000008319B,2026-09-07,2.4,41.6,165,30.4,17.1,84,48,1023.2,1020.2,26,0,28.8,59,135,11,0,current_download
Dosrius Can Miloca (Barcelona),ESCAT0800000008319C,2026-09-07,2.46,41.62,488,32.1,24.1,62,39,1023.2,1020.5,24,0,26.8,62,202,7,0,current_download
El Bedorc - Piera (Barcelona),ESCAT0800000008784C,2026-09-07,1.72,41.5,220,35.9,18.2,59,27,1026.2,1022.4,24,0,32.3,41,129,5,0,current_download
El Catllar (Tarragona),ESCAT4300000043764A,2026-09-07,1.33,41.18,55,31.2,17,87,45,1023.5,1020.6,NA,0,29.7,71,NA,NA,0,current_download
El Colls 1 (Girona),ESCAT1700000017401B,2026-09-07,2.47,41.81,800,34.4,20.7,65,32,1026.2,1022.2,9,NA,25.5,62,274,0,NA,current_download
El Masnou - Can Humet (Barcelona),ESCAT0800000008320C,2026-09-07,2.32,41.48,22,28.6,24.4,82,62,NA,NA,33,0,28,70,202,4,0,current_download
El Masnou - Nordeste (Barcelona),ESCAT0800000008320F,2026-09-07,2.41,41.5,57,30.2,24.3,84,60,1024.5,1021.3,13,0,29,64,249,3,0,current_download
El Masnou - Ocata (Barcelona),ESCAT0800000008320D,2026-09-07,2.33,41.49,10,30.6,24.6,85,65,1023.1,1019.9,16,0,30.1,69,275,2,0,current_download
El Masnou - Ocata 2 (Barcelona),ESCAT0800000008320G,2026-09-07,2.33,41.49,7,30.7,23.6,85,64,1022.5,1019.3,16,0,29.4,68,256,4,0,current_download
El Pasteral  (Girona),ESCAT1700000017166E,2026-09-07,2.61,41.99,172,35.3,15.8,98,40,1021.4,1017.8,24,0,31.3,59,67,0,0,current_download
El Prat-Zonilla (Barcelona),ESCAT0800000008820D,2026-09-07,2.08,41.32,4,29.9,22.7,82,52,1023.4,1020.4,19,0,29.8,59,90,2,0,current_download
El Vendrell - Televisió (Tarragona),ESCAT4300000043700B,2026-09-07,1.54,41.23,57,30.3,19.9,79,55,1022.7,1019.9,19,NA,28.6,76,17,10,NA,current_download
Els Guiamets (Tarragona),ESCAT4300000043777B,2026-09-07,0.75,41.1,230,36.5,22.3,67,33,1019.7,1016,24,0,32,50,48,8,0,current_download
Els Omellons (Lleida),ESCAT2500000025412A,2026-09-07,0.96,41.5,410,38.5,19.9,52,32,1027.1,1022.9,18,0,33.3,47,102,2,0,current_download
Els Omellons (Lleida),ESCAT2500000025412C,2026-09-07,0.96,41.5,410,38.5,19.9,52,32,1026.4,1022.4,18,0,33.3,47,102,2,0,current_download
Els Pallaresos (Tarragona),ESCAT4300000043151C,2026-09-07,1.27,41.18,125,32.1,20.8,88,43,1021.8,1018.9,15,0,30.1,64,225,0,0,current_download
Erinya (Lleida),ESCAT2500000025515B,2026-09-07,-73.99,40.76,743,36.4,19.1,45,18,1027,1022.6,26,0,36,20,271,2,0,current_download
Espinelves (Girona),ESCAT1700000017405A,2026-09-07,2.42,41.87,750,33.4,14.6,76,26,1018.7,1015.3,23,0,29,48,159,8,0,current_download
Fals (Bages) (Barcelona),ESCAT0800000008259A,2026-09-07,1.71,41.74,400,37.5,14.6,71,27,1021.3,1016.9,23,0,34.5,35,145,4,0,current_download
Falset (Tarragona),ESCAT4300000043730C,2026-09-07,0.83,41.15,370,34.4,18.5,69,38,1021,1018.2,16,0,31.5,41,360,3,0,current_download
Falset - els Masos (Tarragona),ESCAT4300000043730G,2026-09-07,0.83,41.17,375,33.6,20,NA,NA,1021.8,1018.9,21,0,31.2,NA,53,0,0,current_download
Falset - les Esplanes (Tarragona),ESCAT4300000043730F,2026-09-07,0.8,41.15,320,33.6,18.6,62,33,1021.7,1018.9,19,0,30.6,41,90,8,0,current_download
Falset - Les Torres (Tarragona),ESCAT4300000043730D,2026-09-07,0.84,41.14,570,31.7,24.8,72,23,1018.6,1015.9,21,0,27.4,45,0,6,0,current_download
Fígols i Alinyà-Canelles (Lleida),ESCAT2500000025794A,2026-09-07,1.36,42.18,600,37.7,13,68,19,NA,NA,22,0,35.1,22,112,5,0,current_download
Figueres - La Cate (Girona),ESCAT1700000017600B,2026-09-07,2.96,42.27,65,30.7,20.8,75,59,1021.7,1018.5,21,0,29,63,0,5,0,current_download
Figueres - Nord (Girona),ESCAT1700000017600A,2026-09-07,2.96,42.27,45,32.2,19.9,88,49,1022.7,1019.6,19,0,29.4,57,90,7,0,current_download
Figuerola d'Orcau (Lleida),ESCAT2500000025655B,2026-09-07,1,42.13,550,37.3,15.4,67,21,1023.5,1018.4,11,0,36.3,25,112,2,0,current_download
Font-Rubí (Barcelona),ESCAT0800000008736A,2026-09-07,1.59,41.43,550,32.5,22.8,58,27,1021.3,1018.3,5,0,30.2,46,202,0,0,current_download
Gavà - Gavà Nova (Barcelona),ESCAT0800000008850C,2026-09-07,1.99,41.31,40,33.8,24.1,89,47,1024.6,1021.4,9,0,30.5,58,222,0,0,current_download
Gavà.  La Bòbila (Barcelona),ESCAT0800000008850A,2026-09-07,2,41.31,45,31.3,24.1,93,52,1021.3,1018.4,23,0,29.7,59,157,7,0,current_download
Gavarres - Puig d'Arques (Girona),ESCAT1700000017116A,2026-09-07,3,41.89,475,30.4,20.3,94,42,1023.4,1020.4,24,0,26.7,66,180,20,0,current_download
