name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Terrassa-Centre (Barcelona),ESCAT0800000008224F,2026-09-12,2.01,41.56,300.0,27.4,18.1,88.0,54.0,1021.4,1019.4,,0.0,22.6,78.0,,,0.0,xml_feed
Terrassa - Can Boada (Barcelona),ESCAT0800000008225G,2026-09-12,2.0,41.57,325.0,28.3,17.5,90.0,45.0,1021.3,1019.2,23.0,0.0,22.1,75.0,90.0,5.0,0.0,xml_feed
Terrassa - Sant Pere (Barcelona),ESCAT0800000008226A,2026-09-12,2.02,41.57,322.0,27.1,22.1,66.0,38.0,1024.1,1021.0,21.0,0.0,22.1,65.0,0.0,0.0,0.0,xml_feed
Terrassa  -Sant Pere Nord (Barcelona),ESCAT0800000008226C,2026-09-12,2.02,41.58,,28.6,18.2,85.0,43.0,,,15.0,,21.9,74.0,89.0,0.0,,xml_feed
Terrassa (les Fonts) (Barcelona),ESCAT0800000008228B,2026-09-12,2.02,41.55,225.0,28.0,17.4,94.0,50.0,1022.8,1020.4,,0.0,21.9,78.0,,,0.0,xml_feed
Matadepera-La Muntanyeta (Barcelona),ESCAT0800000008230C,2026-09-12,2.03,41.6,515.0,27.2,15.7,90.0,50.0,1023.1,1021.1,19.0,0.0,20.2,80.0,202.0,2.0,0.0,xml_feed
Viladecavalls (Barcelona),ESCAT0800000008232A,2026-09-12,1.96,41.56,290.0,27.6,17.8,92.0,45.0,1022.1,1020.1,27.0,0.0,22.3,80.0,95.0,0.0,0.0,xml_feed
Viladecavalls - Can Turu (Barcelona),ESCAT0800000008232B,2026-09-12,1.95,41.55,310.0,26.7,18.1,83.0,51.0,1023.1,1021.1,31.0,0.0,22.1,78.0,157.0,0.0,0.0,xml_feed
Vacarisses (Barcelona),ESCAT0800000008233A,2026-09-12,1.92,41.6,425.0,26.6,14.9,92.0,47.0,1022.6,1020.3,27.0,0.0,20.6,79.0,135.0,0.0,0.0,xml_feed
Vacarisses Cam Serra (Barcelona),ESCAT0800000008233B,2026-09-12,1.89,41.6,382.0,29.1,13.7,92.0,47.0,1024.1,1021.8,27.0,0.0,21.3,78.0,0.0,1.0,0.0,xml_feed
Manresa - Oest (Barcelona),ESCAT0800000008242B,2026-09-12,1.82,41.73,238.0,29.6,14.8,87.0,45.0,1022.6,1019.5,29.0,0.0,21.4,77.0,340.0,0.0,0.0,xml_feed
Manresa   (Barcelona),ESCAT0800000008243A,2026-09-12,1.84,41.72,251.0,29.6,15.6,84.0,39.0,1022.1,1018.7,39.0,0.0,22.1,71.0,34.0,5.0,0.0,xml_feed
Manresa - Est (Barcelona),ESCAT0800000008243B,2026-09-12,1.85,41.72,320.0,29.4,15.3,89.0,42.0,1024.6,1021.6,37.0,0.0,21.3,77.0,157.0,2.0,0.0,xml_feed
Sant Joan de Vilatorrada (Barcelona),ESCAT0800000008250B,2026-09-12,1.8,41.74,,29.5,14.6,91.0,42.0,,,31.0,,21.0,79.0,0.0,5.0,,xml_feed
Santpedor (Barcelona),ESCAT0800000008251A,2026-09-12,1.84,41.79,330.0,29.1,14.3,73.0,73.0,1025.0,1025.0,2.0,0.0,20.0,73.0,23.0,2.0,0.0,xml_feed
"Rocafort, Can Lleonart  (Barcelona)",ESCAT0800000008254C,2026-09-12,1.92,41.72,472.0,26.5,14.1,,,1021.0,1019.0,37.0,0.0,19.6,,133.0,10.0,0.0,xml_feed
Fals (Bages) (Barcelona),ESCAT0800000008259A,2026-09-12,1.71,41.74,400.0,29.7,12.6,80.0,42.0,1021.4,1018.4,23.0,0.0,19.3,77.0,146.0,0.0,0.0,xml_feed
Suria (Barcelona),ESCAT0800000008260A,2026-09-12,1.76,41.84,286.0,30.5,12.6,91.0,36.0,1022.3,1018.3,26.0,0.0,19.8,76.0,49.0,6.0,0.0,xml_feed
Súria (tractets) (Barcelona),ESCAT0800000008260C,2026-09-12,1.75,41.84,340.0,30.8,14.1,86.0,38.0,1023.8,1020.6,24.0,0.0,20.9,78.0,309.0,0.0,0.0,xml_feed
Suria (Bellavista) (Barcelona),ESCAT0800000008260D,2026-09-12,1.75,41.84,332.0,30.6,13.9,90.0,38.0,1023.4,1020.1,24.0,0.0,20.8,79.0,126.0,0.0,0.0,xml_feed
Cardona - Turó Rossinyol (Barcelona),ESCAT0800000008261C,2026-09-12,1.68,41.91,560.0,30.3,13.9,80.0,26.0,1023.7,1020.2,42.0,0.0,19.6,77.0,175.0,0.0,0.0,xml_feed
Cardona_RavalSantJoan_DV (Barcelona),ESCAT0800000008261D,2026-09-12,1.68,41.92,444.0,29.8,11.6,63.0,17.0,1022.1,1018.9,29.0,0.0,20.7,56.0,111.0,0.0,0.0,xml_feed
Cardona_Salinera (Barcelona),ESCAT0800000008261E,2026-09-12,1.69,41.91,393.0,31.1,12.5,83.0,24.0,1033.2,1029.8,35.0,0.0,20.7,71.0,112.0,0.0,0.0,xml_feed
Valls de Torroella (Barcelona),ESCAT0800000008269A,2026-09-12,1.72,41.85,320.0,30.4,12.3,86.0,31.0,1023.3,1020.0,29.0,0.0,19.2,75.0,180.0,0.0,0.0,xml_feed
Santa Maria d'Oló (Barcelona),ESCAT0800000008273A,2026-09-12,2.0,41.9,542.0,29.6,13.8,95.0,33.0,1024.4,1021.2,26.0,0.0,19.2,82.0,134.0,0.0,0.0,xml_feed
Veciana (Barcelona),ESCAT0800000008289A,2026-09-12,1.52,41.66,608.0,28.3,15.6,97.0,45.0,1023.7,1020.8,27.0,0.0,18.8,88.0,127.0,2.0,0.0,xml_feed
Cerdanyola - Centre (Barcelona),ESCAT0800000008290B,2026-09-12,2.14,41.49,100.0,27.3,18.3,92.0,62.0,1020.6,1018.6,39.0,0.0,23.8,75.0,127.0,0.0,0.0,xml_feed
Cerdanyola - Montflorit (Barcelona),ESCAT0800000008290D,2026-09-12,2.13,41.49,80.0,29.1,16.5,95.0,58.0,1021.5,1019.5,27.0,0.0,21.9,81.0,115.0,0.0,0.0,xml_feed
Ripollet 2.0 (Barcelona),ESCAT0800000008291B,2026-09-12,2.18,41.51,75.0,28.8,18.4,90.0,53.0,1022.7,1020.7,27.0,0.0,23.1,72.0,0.0,0.0,0.0,xml_feed
Ripollet-centro (Barcelona),ESCAT0800000008291D,2026-09-12,2.16,41.51,75.0,29.2,18.6,89.0,54.0,1022.8,1020.4,24.0,0.0,23.1,71.0,0.0,0.0,0.0,xml_feed
Sant Vicenç de Castellet (Barcelona),ESCAT0800000008295A,2026-09-12,1.86,41.67,,30.1,14.7,93.0,45.0,1024.2,1021.0,28.0,,21.9,80.0,247.0,2.0,,xml_feed
Castellbell (El Borràs) (Barcelona),ESCAT0800000008296A,2026-09-12,1.86,41.63,166.0,29.4,14.8,91.0,49.0,1023.1,1020.1,32.0,0.0,22.7,77.0,267.0,0.0,0.0,xml_feed
Castellbell (Baix Vilar) (Barcelona),ESCAT0800000008296B,2026-09-12,1.86,41.64,187.0,29.6,14.7,92.0,45.0,1024.7,1021.9,31.0,0.0,22.6,77.0,143.0,0.0,0.0,xml_feed
Marganell (Barcelona),ESCAT0800000008298A,2026-09-12,1.79,41.64,305.0,29.3,13.4,92.0,40.0,1023.3,1020.5,,0.0,19.1,80.0,,,0.0,xml_feed
Mataró - Vista Alegre (Barcelona),ESCAT0800000008304A,2026-09-12,2.45,41.55,105.0,27.4,20.2,85.0,54.0,1022.9,1021.1,27.0,0.0,22.1,72.0,355.0,2.0,0.0,xml_feed
Mataró - Can Quirze (Barcelona),ESCAT0800000008304B,2026-09-12,2.46,41.55,80.0,26.8,20.7,88.0,61.0,1021.4,1020.0,19.0,0.0,22.1,76.0,308.0,0.0,0.0,xml_feed
Mataró -Nord (Barcelona),ESCAT0800000008304C,2026-09-12,2.44,41.56,144.0,27.6,19.5,89.0,49.0,1022.6,1021.0,29.0,0.0,21.6,71.0,333.0,3.0,0.0,xml_feed
Mataró-Can Canyellas (Barcelona),ESCAT0800000008304D,2026-09-12,2.44,41.56,144.0,26.4,20.2,91.0,59.0,1021.4,1019.2,27.0,0.0,21.7,77.0,22.0,0.0,0.0,xml_feed
Mataró-Parc de Créteil (Barcelona),ESCAT0800000008304E,2026-09-12,2.45,41.55,105.0,26.9,19.8,90.0,61.0,1021.8,1019.7,28.0,0.0,21.5,77.0,0.0,5.0,0.0,xml_feed
Argentona (Barcelona),ESCAT0800000008310B,2026-09-12,2.39,41.56,127.0,28.3,19.0,90.0,57.0,1022.7,1021.0,23.0,0.0,21.5,77.0,153.0,0.0,0.0,xml_feed
Dosrius (Barcelona),ESCAT0800000008319B,2026-09-12,2.4,41.6,165.0,26.6,15.3,90.0,55.0,1024.0,1022.2,41.0,0.0,18.2,78.0,338.0,1.0,0.0,xml_feed
Dosrius Can Miloca (Barcelona),ESCAT0800000008319C,2026-09-12,2.46,41.62,488.0,25.2,16.9,95.0,62.0,1024.2,1022.8,24.0,0.0,17.9,86.0,0.0,0.0,0.0,xml_feed
El Masnou - Ocata (Barcelona),ESCAT0800000008320D,2026-09-12,2.33,41.49,10.0,28.9,22.2,82.0,53.0,1023.6,1021.3,18.0,0.0,23.7,71.0,201.0,0.0,0.0,xml_feed
El Masnou - Nordeste (Barcelona),ESCAT0800000008320F,2026-09-12,2.41,41.5,57.0,28.0,21.7,80.0,53.0,1024.6,1022.4,18.0,0.0,23.4,70.0,356.0,1.0,0.0,xml_feed
El Masnou - Ocata 2 (Barcelona),ESCAT0800000008320G,2026-09-12,2.33,41.49,7.0,28.9,22.1,81.0,52.0,1023.0,1020.7,17.0,0.0,23.3,71.0,13.0,5.0,0.0,xml_feed
Alella-Mirador (Barcelona),ESCAT0800000008328F,2026-09-12,2.29,41.49,290.0,26.4,19.9,,,1020.5,1018.9,,0.0,20.9,,,,0.0,xml_feed
Cabrera de Mar (Barcelona),ESCAT0800000008349A,2026-09-12,2.4,41.51,,28.8,20.6,80.0,45.0,1022.1,1020.4,,0.0,23.3,62.0,,,0.0,xml_feed
Cabrera de Mar-SJoan Munt (Barcelona),ESCAT0800000008349B,2026-09-12,2.39,41.53,170.0,28.1,19.8,94.0,58.0,1024.1,1021.9,44.0,0.0,21.3,83.0,90.0,4.0,0.0,xml_feed
Arenys de Mar (Barcelona),ESCAT0800000008350A,2026-09-12,2.56,41.59,85.0,29.9,20.8,88.0,45.0,1020.0,1018.4,23.0,0.0,21.7,76.0,302.0,0.0,0.0,xml_feed
Arenys de Munt (Barcelona),ESCAT0800000008358A,2026-09-12,2.54,41.61,149.0,26.6,19.2,81.0,52.0,1024.3,1022.6,30.0,0.0,20.1,77.0,327.0,3.0,0.0,xml_feed
Canet de Mar - Mise (Barcelona),ESCAT0800000008360B,2026-09-12,2.58,41.6,,28.8,19.7,92.0,46.0,1025.5,1023.7,17.0,,21.5,75.0,292.0,0.0,,xml_feed
Canet de Mar - Centre (Barcelona),ESCAT0800000008360C,2026-09-12,2.58,41.59,42.0,28.4,20.6,87.0,54.0,1021.6,1019.9,23.0,0.0,21.9,75.0,309.0,6.0,0.0,xml_feed
Canet de Mar (Barcelona),ESCAT0800000008360D,2026-09-12,2.58,41.59,40.0,27.1,20.9,85.0,50.0,1023.0,1021.4,21.0,0.0,22.8,72.0,292.0,0.0,0.0,xml_feed
Canet de Mar - Rial Oms  (Barcelona),ESCAT0800000008360H,2026-09-12,2.59,41.6,50.0,29.1,19.4,91.0,52.0,1024.2,1022.3,,0.0,21.3,75.0,,,0.0,xml_feed
Calella (Barcelona),ESCAT0800000008370A,2026-09-12,2.66,41.61,7.0,26.2,20.8,78.0,51.0,1022.8,1021.2,24.0,0.0,23.4,65.0,294.0,3.0,0.0,xml_feed
Malgrat de mar (Barcelona),ESCAT0800000008380A,2026-09-12,2.74,41.65,4.0,27.9,18.4,86.0,52.0,1029.5,1026.1,19.0,0.0,22.2,72.0,24.0,2.0,0.0,xml_feed
Palafolls Mas La Pomareda (Barcelona),ESCAT0800000008389B,2026-09-12,2.75,41.68,,28.7,15.7,97.0,45.0,1024.7,1023.1,26.0,,19.0,80.0,273.0,6.0,,xml_feed
Tiana (Barcelona),ESCAT0800000008391C,2026-09-12,2.27,41.48,140.0,28.3,19.8,92.0,56.0,,,15.0,0.0,21.6,81.0,247.0,2.0,0.0,xml_feed
Sant Andreu de Llavaneres (Barcelona),ESCAT0800000008392A,2026-09-12,2.48,41.57,139.0,26.8,19.1,88.0,57.0,1022.7,1021.1,27.0,0.0,21.2,73.0,298.0,2.0,0.0,xml_feed
Caldes d'Estrac (Barcelona),ESCAT0800000008393B,2026-09-12,2.53,41.57,72.0,26.0,17.7,93.0,58.0,1023.2,1021.5,16.0,0.0,19.3,81.0,291.0,0.0,0.0,xml_feed
Sant Vicenç de Montalt (Barcelona),ESCAT0800000008394B,2026-09-12,2.51,41.58,200.0,26.7,21.7,83.0,55.0,1022.5,1020.6,26.0,0.0,22.9,70.0,0.0,10.0,0.0,xml_feed
Pineda de Mar - Les Creus (Barcelona),ESCAT0800000008397A,2026-09-12,2.67,41.62,30.0,27.7,18.2,94.0,49.0,1025.2,1023.5,26.0,0.0,19.0,82.0,356.0,5.0,0.0,xml_feed
Pineda De Mar - Cal Tort  (Barcelona),ESCAT0800000008397C,2026-09-12,2.67,41.64,130.0,29.6,19.8,81.0,35.0,1023.8,1022.1,17.0,0.0,21.8,68.0,337.0,0.0,0.0,xml_feed
Pineda de Mar - Nord (Barcelona),ESCAT0800000008397E,2026-09-12,2.69,41.64,45.0,27.7,19.9,87.0,44.0,1023.0,1021.4,27.0,0.0,21.7,72.0,320.0,5.0,0.0,xml_feed
Pineda de Mar - Centre (Barcelona),ESCAT0800000008397F,2026-09-12,2.69,41.62,9.0,27.7,20.0,84.0,48.0,1022.7,1021.2,21.0,0.0,22.1,69.0,304.0,3.0,0.0,xml_feed
Santa Susanna (Barcelona),ESCAT0800000008398A,2026-09-12,2.72,41.64,48.0,27.2,19.3,83.0,44.0,1022.7,1020.9,22.0,0.0,22.5,68.0,351.0,5.0,0.0,xml_feed
Granollers (Barcelona),ESCAT0800000008402A,2026-09-12,2.29,41.61,145.0,30.1,17.6,85.0,48.0,1024.1,1022.2,26.0,0.0,22.3,69.0,120.0,0.0,0.0,xml_feed
Cardedeu - Centre (Barcelona),ESCAT0800000008440A,2026-09-12,2.36,41.64,203.0,28.5,16.4,91.0,52.0,1023.4,1021.2,22.0,0.0,20.4,80.0,0.0,0.0,0.0,xml_feed
Cardedeu - Poble Sec (Barcelona),ESCAT0800000008440C,2026-09-12,2.36,41.64,200.0,28.6,16.1,89.0,50.0,1023.8,1022.0,29.0,0.0,20.2,74.0,270.0,0.0,0.0,xml_feed
Montseny - Les Arrels (Barcelona),ESCAT0800000008469A,2026-09-12,2.4,41.75,435.0,27.8,15.9,87.0,47.0,1021.6,1020.0,24.0,0.0,18.0,85.0,322.0,0.0,0.0,xml_feed
Sant Celoni - Vilardell (Barcelona),ESCAT0800000008470F,2026-09-12,2.52,41.68,,27.3,15.5,93.0,55.0,,,,,19.0,81.0,,,,xml_feed
Sant Celoni - Diputació (Barcelona),ESCAT0800000008470G,2026-09-12,2.49,41.69,170.0,28.6,15.2,93.0,52.0,1022.0,1020.1,27.0,0.0,20.3,78.0,211.0,2.0,0.0,xml_feed
Vallgorguina (Barcelona),ESCAT0800000008471C,2026-09-12,2.52,41.65,280.0,29.3,14.8,98.0,48.0,1024.0,1022.1,17.0,0.0,16.9,88.0,180.0,0.0,0.0,xml_feed
Gualba (Barcelona),ESCAT0800000008474B,2026-09-12,2.53,41.72,164.0,29.4,15.2,91.0,44.0,1023.0,1021.3,24.0,0.0,19.9,76.0,360.0,3.0,0.0,xml_feed
La Batllòria - Vallès Ori (Barcelona),ESCAT0800000008476A,2026-09-12,2.55,41.72,97.0,29.6,15.9,90.0,44.0,1023.3,1021.4,24.0,0.0,20.0,77.0,219.0,0.0,0.0,xml_feed
