name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Barcelona Camp de l'Arpa (Barcelona),ESCAT0800000008026C,2026-09-19,2.18,41.41,34.0,28.0,20.0,81.0,51.0,1025.9,1021.4,18.0,0.0,23.9,69.0,325.0,0.0,0.0,xml_feed
Barcelona-TorGuineu Navas (Barcelona),ESCAT0800000008027C,2026-09-19,2.19,41.42,,26.8,19.6,84.0,55.0,1026.7,1022.2,30.0,,23.7,71.0,76.0,0.0,,xml_feed
Barcelona - Bon Pastor  (Barcelona),ESCAT0800000008030C,2026-09-19,2.21,41.44,18.0,26.9,17.9,90.0,58.0,1022.6,1018.0,20.0,0.0,23.5,76.0,112.0,0.0,0.0,xml_feed
Barcelona - Casa  l'Aigua (Barcelona),ESCAT0800000008030E,2026-09-19,2.19,41.45,70.0,27.1,16.9,91.0,57.0,1022.9,1018.5,,0.0,23.2,73.0,,,0.0,xml_feed
Barcelona - Horta (Barcelona),ESCAT0800000008032A,2026-09-19,2.15,41.43,100.0,27.4,18.8,88.0,57.0,1021.7,1017.1,26.0,0.0,22.1,79.0,180.0,1.0,0.0,xml_feed
Barcelona - Sarrià (Barcelona),ESCAT0800000008034A,2026-09-19,2.12,41.39,,26.7,19.9,81.0,57.0,1022.1,1017.6,,,22.6,75.0,,,,xml_feed
Badalona - Llefià (Barcelona),ESCAT0800000008080A,2026-09-19,2.23,41.44,25.0,26.8,18.4,,,1024.1,1019.6,,0.0,23.8,,,,0.0,xml_feed
Mollet  -  Estació França (Barcelona),ESCAT0800000008100C,2026-09-19,2.22,41.53,65.0,26.9,16.9,94.0,49.0,1025.8,1021.8,27.0,0.0,22.8,68.0,23.0,0.0,0.0,xml_feed
Sant Fost - Mas Corts (Barcelona),ESCAT0800000008105C,2026-09-19,2.25,41.5,300.0,25.7,16.3,90.0,60.0,1024.0,1019.5,27.0,0.0,20.3,78.0,170.0,0.0,0.0,xml_feed
Santa Perpètua de Mogoda (Barcelona),ESCAT0800000008130A,2026-09-19,2.19,41.52,70.0,28.8,16.1,97.0,55.0,1021.8,1017.5,24.0,0.0,22.3,81.0,138.0,0.0,0.0,xml_feed
Parets del Vallès (Barcelona),ESCAT0800000008150A,2026-09-19,2.22,41.56,123.0,26.4,16.4,89.0,53.0,,,35.0,0.0,21.6,76.0,137.0,0.0,0.0,xml_feed
Montmeló-T.de la Bandera (Barcelona),ESCAT0800000008160A,2026-09-19,2.25,41.56,112.0,28.0,16.3,89.0,54.0,1021.3,1017.5,18.0,0.0,21.8,75.0,59.0,0.0,0.0,xml_feed
Montornés del V. - Lluch (Barcelona),ESCAT0800000008170B,2026-09-19,2.25,41.55,116.0,29.1,15.7,90.0,53.0,1027.2,1022.8,,0.0,20.6,79.0,,,0.0,xml_feed
Collsuspina - Centre (Barcelona),ESCAT0800000008178B,2026-09-19,2.18,41.83,901.0,24.9,9.8,98.0,51.0,1024.6,1020.5,27.0,0.0,14.3,94.0,197.0,0.0,0.0,xml_feed
Moià Alt (Barcelona),ESCAT0800000008180B,2026-09-19,2.1,41.82,824.0,24.2,12.6,94.0,48.0,1025.1,1020.7,12.0,0.2,15.8,93.0,179.0,0.0,0.2,xml_feed
Moià - Oest (Barcelona),ESCAT0800000008180E,2026-09-19,2.09,41.81,735.0,25.2,12.5,87.0,47.0,1025.4,1020.9,15.0,0.0,17.1,87.0,248.0,0.0,0.0,xml_feed
Castellcir (Barcelona),ESCAT0800000008183C,2026-09-19,2.15,41.76,785.0,23.1,12.9,98.0,48.0,,,,0.0,15.4,96.0,,,0.0,xml_feed
Palau-solità i P. Cortés (Barcelona),ESCAT0800000008184C,2026-09-19,2.18,41.59,125.0,27.5,16.2,92.0,54.0,1023.3,1018.9,34.0,0.0,22.2,80.0,8.0,2.0,0.0,xml_feed
Vallromanes - Est (Barcelona),ESCAT0800000008188B,2026-09-19,2.31,41.53,220.0,25.0,15.3,99.0,73.0,1024.1,1019.6,29.0,0.2,19.1,90.0,112.0,0.0,0.2,xml_feed
Rubí - Andromeda (Barcelona),ESCAT0800000008191B,2026-09-19,2.04,41.49,150.0,27.3,16.2,94.0,50.0,1022.6,1018.1,27.0,0.0,21.2,80.0,144.0,0.0,0.0,xml_feed
Rubí - Pl S.Allende (Barcelona),ESCAT0800000008191E,2026-09-19,2.03,41.49,130.0,28.3,15.8,97.0,53.0,1022.3,1017.8,22.0,0.0,20.2,85.0,292.0,1.0,0.0,xml_feed
Rubí - La Serreta (Barcelona),ESCAT0800000008191F,2026-09-19,2.04,41.5,180.0,27.2,16.3,96.0,54.0,1025.4,1020.8,38.0,0.0,20.9,84.0,344.0,0.0,0.0,xml_feed
St Quirze del V -VallSuau (Barcelona),ESCAT0800000008192A,2026-09-19,2.07,41.53,230.0,27.0,16.2,91.0,44.0,1024.2,1019.4,24.0,0.0,20.1,80.0,203.0,2.0,0.0,xml_feed
Sant Quirze del Vallés  (Barcelona),ESCAT0800000008192B,2026-09-19,2.09,41.53,,27.8,16.4,80.0,49.0,1021.8,1017.2,6.0,0.0,21.1,76.0,0.0,0.0,0.0,xml_feed
Valldoreix (Barcelona),ESCAT0800000008195A,2026-09-19,2.04,41.46,120.0,26.8,15.4,92.0,54.0,1025.2,1021.3,23.0,0.0,19.7,84.0,0.0,0.0,0.0,xml_feed
Sant Cugat Vallès-Mirasol (Barcelona),ESCAT0800000008195B,2026-09-19,2.04,41.47,110.0,27.1,15.8,95.0,55.0,1024.4,1020.2,18.0,0.0,20.0,87.0,135.0,0.0,0.0,xml_feed
S. Cugat Val. La Floresta (Barcelona),ESCAT0800000008198A,2026-09-19,2.08,41.45,217.0,27.2,16.3,,,1025.2,1020.7,,0.0,20.2,,,,0.0,xml_feed
Sabadell - Rambla (Barcelona),ESCAT0800000008201C,2026-09-19,2.11,41.54,179.0,29.1,17.8,82.0,46.0,1024.4,1019.8,13.0,0.0,22.0,72.0,105.0,1.0,0.0,xml_feed
Sabadell - Centre (Barcelona),ESCAT0800000008202B,2026-09-19,2.11,41.55,197.0,27.7,17.4,87.0,55.0,1023.9,1019.8,24.0,0.0,21.7,79.0,34.0,5.0,0.0,xml_feed
Sabadell - Viena II (Barcelona),ESCAT0800000008206A,2026-09-19,2.08,41.56,,33.0,16.2,86.0,41.0,1022.0,1017.1,,,21.5,76.0,,,,xml_feed
Sabadell - Can Rull (Barcelona),ESCAT0800000008206G,2026-09-19,2.09,41.56,225.0,26.7,16.6,83.0,45.0,1023.2,1018.6,24.0,0.0,21.5,74.0,22.0,0.0,0.0,xml_feed
Castellar del Vallès (Barcelona),ESCAT0800000008211B,2026-09-19,2.09,41.62,331.0,27.6,16.1,88.0,45.0,1026.0,1021.0,23.0,0.0,21.0,77.0,0.0,0.0,0.0,xml_feed
Terrassa - Plaça Nova (Barcelona),ESCAT0800000008221B,2026-09-19,2.02,41.56,285.0,27.1,17.6,85.0,48.0,1020.9,1016.5,29.0,0.0,21.5,78.0,215.0,0.0,0.0,xml_feed
Terrassa - Ca n'Aurell (Barcelona),ESCAT0800000008224A,2026-09-19,2.0,41.57,300.0,26.8,17.0,88.0,54.0,1023.8,1019.4,18.0,0.0,21.4,80.0,115.0,0.0,0.0,xml_feed
Terrassa-Centre (Barcelona),ESCAT0800000008224F,2026-09-19,2.01,41.56,300.0,26.4,17.1,87.0,56.0,1022.3,1018.0,,0.0,21.4,81.0,,,0.0,xml_feed
Terrassa - Can Boada (Barcelona),ESCAT0800000008225G,2026-09-19,2.0,41.57,325.0,27.3,16.6,90.0,48.0,1022.3,1018.0,24.0,0.0,20.9,81.0,135.0,3.0,0.0,xml_feed
Terrassa - Sant Pere (Barcelona),ESCAT0800000008226A,2026-09-19,2.02,41.57,322.0,26.2,17.4,76.0,43.0,1024.8,1020.3,23.0,0.0,20.9,72.0,0.0,0.0,0.0,xml_feed
Terrassa  -Sant Pere Nord (Barcelona),ESCAT0800000008226C,2026-09-19,2.02,41.58,,26.6,16.8,86.0,48.0,,,13.0,,20.8,80.0,93.0,0.0,,xml_feed
Terrassa (les Fonts) (Barcelona),ESCAT0800000008228B,2026-09-19,2.02,41.55,225.0,26.7,16.1,96.0,52.0,1023.7,1019.1,,0.0,20.2,84.0,,,0.0,xml_feed
Matadepera-La Muntanyeta (Barcelona),ESCAT0800000008230C,2026-09-19,2.03,41.6,515.0,26.0,14.8,89.0,55.0,1024.0,1019.7,16.0,0.0,19.2,84.0,202.0,2.0,0.0,xml_feed
Viladecavalls (Barcelona),ESCAT0800000008232A,2026-09-19,1.96,41.56,290.0,26.7,16.4,93.0,57.0,1023.1,1018.9,24.0,0.0,20.4,84.0,18.0,2.0,0.0,xml_feed
Viladecavalls - Can Turu (Barcelona),ESCAT0800000008232B,2026-09-19,1.95,41.55,310.0,25.8,16.6,83.0,57.0,1024.1,1020.1,26.0,0.0,20.1,81.0,43.0,0.0,0.0,xml_feed
Vacarisses (Barcelona),ESCAT0800000008233A,2026-09-19,1.92,41.6,425.0,25.3,13.4,94.0,56.0,1023.4,1018.9,31.0,0.2,19.0,83.0,180.0,0.0,0.2,xml_feed
Vacarisses Cam Serra (Barcelona),ESCAT0800000008233B,2026-09-19,1.89,41.6,382.0,26.7,12.7,94.0,54.0,1024.7,1020.3,29.0,0.0,19.6,81.0,157.0,5.0,0.0,xml_feed
Manresa - Oest (Barcelona),ESCAT0800000008242B,2026-09-19,1.82,41.73,238.0,28.1,13.3,88.0,48.0,1023.5,1019.0,26.0,0.0,20.0,80.0,269.0,0.0,0.0,xml_feed
Manresa   (Barcelona),ESCAT0800000008243A,2026-09-19,1.84,41.72,251.0,27.2,14.4,83.0,45.0,1022.9,1018.0,34.0,0.0,21.2,74.0,75.0,0.0,0.0,xml_feed
Manresa - Est (Barcelona),ESCAT0800000008243B,2026-09-19,1.85,41.72,320.0,27.7,14.4,90.0,47.0,1025.1,1020.6,33.0,0.2,20.8,80.0,225.0,3.0,0.2,xml_feed
Sant Joan de Vilatorrada (Barcelona),ESCAT0800000008250B,2026-09-19,1.8,41.74,,27.8,13.5,91.0,49.0,,,28.0,,19.2,84.0,247.0,0.0,,xml_feed
Santpedor (Barcelona),ESCAT0800000008251A,2026-09-19,1.84,41.79,330.0,27.4,13.4,78.0,78.0,1026.0,1026.0,2.0,0.0,19.0,78.0,68.0,0.0,0.0,xml_feed
"Rocafort, Can Lleonart  (Barcelona)",ESCAT0800000008254C,2026-09-19,1.92,41.72,472.0,25.4,13.5,,,1022.0,1017.0,37.0,0.0,19.2,,147.0,12.0,0.0,xml_feed
Fals (Bages) (Barcelona),ESCAT0800000008259A,2026-09-19,1.71,41.74,400.0,28.6,11.1,80.0,39.0,1022.4,1018.0,0.0,0.0,16.7,78.0,205.0,0.0,0.0,xml_feed
Canet de Fals - Fonollosa (Barcelona),ESCAT0800000008259B,2026-09-19,1.74,41.76,,26.1,18.5,86.0,57.0,1023.5,1019.3,26.0,0.0,22.4,76.0,160.0,2.0,0.0,xml_feed
Suria (Barcelona),ESCAT0800000008260A,2026-09-19,1.76,41.84,286.0,29.7,11.4,90.0,32.0,1022.9,1018.3,28.0,0.0,18.0,78.0,42.0,2.0,0.0,xml_feed
Súria (tractets) (Barcelona),ESCAT0800000008260C,2026-09-19,1.75,41.84,340.0,29.2,12.6,82.0,36.0,1024.7,1020.7,21.0,0.0,19.1,79.0,130.0,0.0,0.0,xml_feed
Suria (Bellavista) (Barcelona),ESCAT0800000008260D,2026-09-19,1.75,41.84,332.0,30.1,12.5,86.0,37.0,1024.1,1019.9,27.0,0.0,18.5,81.0,155.0,0.0,0.0,xml_feed
Cardona - Turó Rossinyol (Barcelona),ESCAT0800000008261C,2026-09-19,1.68,41.91,560.0,28.4,12.2,80.0,31.0,1024.4,1020.3,37.0,0.0,18.9,76.0,121.0,0.0,0.0,xml_feed
Cardona_RavalSantJoan_DV (Barcelona),ESCAT0800000008261D,2026-09-19,1.68,41.92,444.0,27.9,10.3,62.0,21.0,1022.9,1018.7,24.0,0.0,17.7,56.0,268.0,5.0,0.0,xml_feed
Cardona_Salinera (Barcelona),ESCAT0800000008261E,2026-09-19,1.69,41.91,393.0,29.1,11.0,81.0,28.0,1033.8,1029.8,33.0,0.0,18.4,72.0,112.0,2.0,0.0,xml_feed
Valls de Torroella (Barcelona),ESCAT0800000008269A,2026-09-19,1.72,41.85,320.0,29.3,10.7,84.0,32.0,1024.1,1019.9,26.0,0.0,17.6,75.0,157.0,0.0,0.0,xml_feed
Santa Maria d'Oló (Barcelona),ESCAT0800000008273A,2026-09-19,2.0,41.9,542.0,27.6,12.7,96.0,45.0,1025.3,1020.5,26.0,0.2,17.1,88.0,131.0,0.0,0.2,xml_feed
Veciana (Barcelona),ESCAT0800000008289A,2026-09-19,1.52,41.66,608.0,25.4,13.4,96.0,47.0,1024.2,1020.5,31.0,0.0,17.6,86.0,51.0,1.0,0.0,xml_feed
Cerdanyola - Centre (Barcelona),ESCAT0800000008290B,2026-09-19,2.14,41.49,100.0,26.9,17.0,93.0,62.0,1021.6,1017.1,31.0,0.0,21.9,82.0,184.0,0.0,0.0,xml_feed
Cerdanyola - Montflorit (Barcelona),ESCAT0800000008290D,2026-09-19,2.13,41.49,80.0,28.3,15.2,95.0,57.0,1022.5,1017.9,23.0,0.2,19.7,87.0,203.0,0.0,0.2,xml_feed
Ripollet 2.0 (Barcelona),ESCAT0800000008291B,2026-09-19,2.18,41.51,75.0,28.1,16.8,91.0,52.0,1023.6,1019.2,23.0,0.0,22.7,76.0,0.0,0.0,0.0,xml_feed
Ripollet-centro (Barcelona),ESCAT0800000008291D,2026-09-19,2.16,41.51,75.0,28.2,17.1,90.0,49.0,1023.7,1019.0,26.0,0.0,22.6,75.0,0.0,0.0,0.0,xml_feed
Sant Vicenç de Castellet (Barcelona),ESCAT0800000008295A,2026-09-19,1.86,41.67,,28.5,13.8,94.0,48.0,1024.8,1020.3,26.0,,19.1,86.0,225.0,2.0,,xml_feed
Castellbell (El Borràs) (Barcelona),ESCAT0800000008296A,2026-09-19,1.86,41.63,166.0,27.7,14.2,92.0,54.0,1023.7,1019.5,32.0,0.0,21.3,79.0,255.0,0.0,0.0,xml_feed
Castellbell (Baix Vilar) (Barcelona),ESCAT0800000008296B,2026-09-19,1.86,41.64,187.0,27.9,14.0,92.0,51.0,1025.4,1021.1,27.0,0.0,21.2,80.0,219.0,2.0,0.0,xml_feed
Marganell (Barcelona),ESCAT0800000008298A,2026-09-19,1.79,41.64,305.0,27.6,12.4,93.0,45.0,1024.2,1019.7,,0.0,17.1,84.0,,,0.0,xml_feed
Mataró - Vista Alegre (Barcelona),ESCAT0800000008304A,2026-09-19,2.45,41.55,105.0,26.4,19.6,83.0,57.0,1023.6,1019.0,26.0,0.0,20.3,79.0,5.0,5.0,0.0,xml_feed
Mataró - Can Quirze (Barcelona),ESCAT0800000008304B,2026-09-19,2.46,41.55,80.0,25.8,19.7,85.0,64.0,1022.2,1017.9,18.0,0.0,21.2,81.0,309.0,0.0,0.0,xml_feed
Mataró -Nord (Barcelona),ESCAT0800000008304C,2026-09-19,2.44,41.56,144.0,26.5,18.3,80.0,54.0,1023.5,1019.2,28.0,0.0,20.6,76.0,346.0,5.0,0.0,xml_feed
Mataró-Can Canyellas (Barcelona),ESCAT0800000008304D,2026-09-19,2.44,41.56,144.0,25.3,18.4,85.0,63.0,1021.9,1017.5,27.0,0.0,20.8,81.0,337.0,0.0,0.0,xml_feed
Mataró-Parc de Créteil (Barcelona),ESCAT0800000008304E,2026-09-19,2.45,41.55,105.0,26.0,18.8,89.0,63.0,1022.5,1017.8,24.0,0.0,19.8,84.0,22.0,5.0,0.0,xml_feed
Argentona (Barcelona),ESCAT0800000008310B,2026-09-19,2.39,41.56,127.0,26.9,17.6,90.0,64.0,1023.6,1019.1,21.0,0.0,20.4,81.0,131.0,0.0,0.0,xml_feed
Dosrius (Barcelona),ESCAT0800000008319B,2026-09-19,2.4,41.6,165.0,24.8,13.9,92.0,60.0,1024.8,1020.2,33.0,0.0,17.6,85.0,68.0,3.0,0.0,xml_feed
Dosrius Can Miloca (Barcelona),ESCAT0800000008319C,2026-09-19,2.46,41.62,488.0,23.6,15.4,95.0,68.0,1025.0,1021.1,24.0,0.0,17.8,87.0,0.0,0.0,0.0,xml_feed
El Masnou - Can Humet (Barcelona),ESCAT0800000008320C,2026-09-19,2.32,41.48,22.0,27.0,20.3,77.0,59.0,,,26.0,0.0,22.4,73.0,315.0,0.0,0.0,xml_feed
El Masnou - Ocata (Barcelona),ESCAT0800000008320D,2026-09-19,2.33,41.49,10.0,28.0,21.0,78.0,60.0,1024.3,1019.5,17.0,0.0,22.8,75.0,339.0,2.0,0.0,xml_feed
El Masnou - Nordeste (Barcelona),ESCAT0800000008320F,2026-09-19,2.41,41.5,57.0,27.2,20.8,78.0,58.0,1025.5,1020.7,18.0,0.0,22.6,73.0,349.0,0.0,0.0,xml_feed
El Masnou - Ocata 2 (Barcelona),ESCAT0800000008320G,2026-09-19,2.33,41.49,7.0,27.9,20.3,79.0,57.0,1023.7,1018.9,16.0,0.0,22.5,74.0,54.0,4.0,0.0,xml_feed
Alella-Mirador (Barcelona),ESCAT0800000008328F,2026-09-19,2.29,41.49,290.0,25.2,19.2,,,1021.3,1017.0,,0.0,20.7,,,,0.0,xml_feed
Cabrera de Mar (Barcelona),ESCAT0800000008349A,2026-09-19,2.4,41.51,,27.7,18.9,79.0,52.0,1022.9,1018.5,,0.0,22.6,66.0,,,0.0,xml_feed
Cabrera de Mar-SJoan Munt (Barcelona),ESCAT0800000008349B,2026-09-19,2.39,41.53,170.0,26.7,18.7,90.0,66.0,1024.7,1020.0,32.0,0.0,20.3,87.0,67.0,4.0,0.0,xml_feed
Arenys de Mar (Barcelona),ESCAT0800000008350A,2026-09-19,2.56,41.59,85.0,27.9,19.1,85.0,53.0,1020.7,1016.4,18.0,0.0,20.9,80.0,297.0,0.0,0.0,xml_feed
Arenys de Munt (Barcelona),ESCAT0800000008358A,2026-09-19,2.54,41.61,149.0,25.3,17.8,82.0,58.0,1025.2,1020.4,32.0,0.0,19.2,81.0,303.0,5.0,0.0,xml_feed
Canet de Mar - Mise (Barcelona),ESCAT0800000008360B,2026-09-19,2.58,41.6,,27.7,18.0,90.0,50.0,1026.3,1021.7,13.0,,20.6,81.0,315.0,0.0,,xml_feed
Canet de Mar - Centre (Barcelona),ESCAT0800000008360C,2026-09-19,2.58,41.59,42.0,27.3,19.4,84.0,58.0,1022.3,1017.7,19.0,0.0,20.9,80.0,296.0,6.0,0.0,xml_feed
Canet de Mar (Barcelona),ESCAT0800000008360D,2026-09-19,2.58,41.59,40.0,26.1,20.0,82.0,55.0,1023.8,1019.6,21.0,0.0,21.5,77.0,292.0,2.0,0.0,xml_feed
Canet de Mar - Rial Oms  (Barcelona),ESCAT0800000008360H,2026-09-19,2.59,41.6,50.0,28.5,17.3,88.0,56.0,1025.0,1020.5,,0.0,20.3,80.0,,,0.0,xml_feed
Calella (Barcelona),ESCAT0800000008370A,2026-09-19,2.66,41.61,7.0,25.8,19.4,75.0,54.0,1023.5,1019.2,24.0,0.0,22.4,69.0,294.0,6.0,0.0,xml_feed
Malgrat de mar (Barcelona),ESCAT0800000008380A,2026-09-19,2.74,41.65,4.0,26.7,16.8,87.0,62.0,1029.8,1024.6,19.0,0.0,21.2,77.0,66.0,3.0,0.0,xml_feed
Palafolls Mas La Pomareda (Barcelona),ESCAT0800000008389B,2026-09-19,2.75,41.68,,27.5,15.4,97.0,52.0,1025.3,1021.2,24.0,,18.0,92.0,269.0,4.0,,xml_feed
Tiana (Barcelona),ESCAT0800000008391C,2026-09-19,2.27,41.48,140.0,26.9,19.4,87.0,59.0,,,15.0,0.0,21.0,83.0,225.0,0.0,0.0,xml_feed
Sant Andreu de Llavaneres (Barcelona),ESCAT0800000008392A,2026-09-19,2.48,41.57,139.0,25.4,19.2,84.0,61.0,1023.6,1019.1,24.0,0.0,19.8,80.0,267.0,5.0,0.0,xml_feed
Caldes d'Estrac (Barcelona),ESCAT0800000008393B,2026-09-19,2.53,41.57,72.0,25.1,16.4,91.0,61.0,1024.1,1019.5,5.0,0.0,18.2,87.0,290.0,0.0,0.0,xml_feed
Sant Vicenç de Montalt (Barcelona),ESCAT0800000008394B,2026-09-19,2.51,41.58,200.0,25.3,20.9,79.0,56.0,1023.5,1018.5,26.0,0.0,21.6,75.0,292.0,10.0,0.0,xml_feed
Pineda de Mar - Les Creus (Barcelona),ESCAT0800000008397A,2026-09-19,2.67,41.62,30.0,26.3,16.7,93.0,54.0,1026.1,1021.6,26.0,0.0,18.8,87.0,16.0,4.0,0.0,xml_feed
Pineda De Mar - Cal Tort  (Barcelona),ESCAT0800000008397C,2026-09-19,2.67,41.64,130.0,27.9,18.2,79.0,43.0,1024.6,1020.1,17.0,0.0,21.8,71.0,292.0,1.0,0.0,xml_feed
Pineda de Mar - Nord (Barcelona),ESCAT0800000008397E,2026-09-19,2.69,41.64,45.0,26.3,18.8,83.0,52.0,1023.7,1019.3,24.0,0.0,21.1,77.0,319.0,3.0,0.0,xml_feed
Pineda de Mar - Centre (Barcelona),ESCAT0800000008397F,2026-09-19,2.69,41.62,9.0,26.3,18.9,81.0,53.0,1023.4,1019.1,19.0,0.0,21.2,76.0,319.0,0.0,0.0,xml_feed
Santa Susanna (Barcelona),ESCAT0800000008398A,2026-09-19,2.72,41.64,48.0,26.4,18.6,82.0,51.0,1023.4,1018.9,24.0,0.0,21.2,75.0,342.0,4.0,0.0,xml_feed
Santa Susanna - Alta M. (Barcelona),ESCAT0800000008398B,2026-09-19,2.71,41.64,,28.5,18.1,91.0,46.0,1024.9,1020.7,22.0,0.0,20.9,76.0,238.0,0.0,0.0,xml_feed
Granollers (Barcelona),ESCAT0800000008402A,2026-09-19,2.29,41.61,145.0,28.6,16.2,89.0,47.0,1025.0,1020.7,30.0,0.0,21.3,75.0,130.0,2.0,0.0,xml_feed
Cardedeu - Centre (Barcelona),ESCAT0800000008440A,2026-09-19,2.36,41.64,203.0,27.0,15.4,96.0,58.0,1024.0,1019.5,20.0,0.0,19.8,87.0,90.0,2.0,0.0,xml_feed
Cardedeu - Poble Sec (Barcelona),ESCAT0800000008440C,2026-09-19,2.36,41.64,200.0,26.9,15.0,92.0,56.0,1025.0,1020.4,29.0,0.0,19.4,83.0,67.0,0.0,0.0,xml_feed
Sant Celoni - Univers (Barcelona),ESCAT0800000008470E,2026-09-19,2.49,41.69,,25.6,14.2,94.0,48.0,1023.0,1018.0,26.0,0.0,19.1,84.0,203.0,9.0,0.0,xml_feed
Sant Celoni - Vilardell (Barcelona),ESCAT0800000008470F,2026-09-19,2.52,41.68,,24.5,14.6,95.0,65.0,,,,,18.1,89.0,,,,xml_feed
