name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Barcelona - El Clot (Barcelona),ESCAT0800000008018A,2026-09-18,2.19,41.41,,25.8,19.2,86.0,61.0,1017.8,1014.7,23.0,,23.1,73.0,202.0,2.0,,xml_feed
Barcelona - betevé (Barcelona),ESCAT0800000008018D,2026-09-18,2.19,41.4,18.0,25.7,19.3,89.0,63.0,1015.9,1012.8,29.0,3.6,23.6,72.0,250.0,5.0,3.6,xml_feed
Barcelona - Sant Martí (Barcelona),ESCAT0800000008018E,2026-09-18,2.19,41.41,20.0,25.3,19.6,88.0,68.0,1016.4,1013.2,32.0,0.0,22.9,78.0,10.0,0.0,0.0,xml_feed
Barcelona - Tibidabo (Barcelona),ESCAT0800000008023C,2026-09-18,2.12,41.42,512.0,21.8,15.7,95.0,67.0,1020.6,1017.1,35.0,0.8,18.4,87.0,225.0,5.0,0.8,xml_feed
Barcelona - El Coll-Vallcarca (Barcelona),ESCAT0800000008023D,2026-09-18,2.15,41.41,135.0,24.6,18.6,89.0,62.0,1019.9,1016.5,24.0,0.0,19.8,84.0,0.0,0.0,0.0,xml_feed
Barcelona - Sant Gervasi (Barcelona),ESCAT0800000008023I,2026-09-18,2.14,41.41,160.0,24.6,18.8,89.0,61.0,1017.0,1013.5,29.0,0.0,21.2,78.0,278.0,0.0,0.0,xml_feed
Barcelona - Gràcia (Barcelona),ESCAT0800000008024A,2026-09-18,2.16,41.41,105.0,24.3,18.8,94.0,66.0,1018.2,1014.7,34.0,0.0,22.1,79.0,262.0,2.0,0.0,xml_feed
Barcelona-Sagrada Familia (Barcelona),ESCAT0800000008025A,2026-09-18,2.18,41.41,60.0,26.0,18.7,91.0,60.0,1020.6,1017.0,24.0,1.0,22.4,74.0,250.0,0.0,1.0,xml_feed
Barcelona Camp de l'Arpa (Barcelona),ESCAT0800000008026C,2026-09-18,2.18,41.41,34.0,26.8,19.6,87.0,54.0,1021.0,1017.2,18.0,0.0,22.6,71.0,256.0,1.0,0.0,xml_feed
Barcelona-TorGuineu Navas (Barcelona),ESCAT0800000008027C,2026-09-18,2.19,41.42,,24.5,19.1,90.0,60.0,1021.8,1018.0,31.0,,22.7,71.0,44.0,0.0,,xml_feed
Barcelona - Bon Pastor  (Barcelona),ESCAT0800000008030C,2026-09-18,2.21,41.44,18.0,25.7,18.9,90.0,63.0,1017.6,1013.9,17.0,0.2,21.3,82.0,0.0,0.0,0.2,xml_feed
Barcelona - Casa  l'Aigua (Barcelona),ESCAT0800000008030E,2026-09-18,2.19,41.45,70.0,25.2,18.3,87.0,62.0,1017.8,1014.5,,0.4,21.6,77.0,,,0.4,xml_feed
Barcelona - Horta (Barcelona),ESCAT0800000008032A,2026-09-18,2.15,41.43,100.0,25.8,17.6,91.0,60.0,1016.8,1013.1,24.0,1.5,20.6,82.0,315.0,3.0,1.5,xml_feed
Barcelona - Sarrià (Barcelona),ESCAT0800000008034A,2026-09-18,2.12,41.39,,25.6,19.4,86.0,57.0,1017.2,1013.6,,,21.6,77.0,,,,xml_feed
Badalona - Llefià (Barcelona),ESCAT0800000008080A,2026-09-18,2.23,41.44,25.0,25.2,19.7,,,1018.9,1015.6,,0.0,22.1,,,,0.0,xml_feed
Mollet  -  Estació França (Barcelona),ESCAT0800000008100C,2026-09-18,2.22,41.53,65.0,25.7,18.4,86.0,55.0,1020.6,1017.4,29.0,0.0,21.3,75.0,203.0,2.0,0.0,xml_feed
Sant Fost - Mas Llombart (Barcelona),ESCAT0800000008105B,2026-09-18,2.24,41.5,175.0,24.3,16.2,67.0,52.0,1019.6,1016.0,27.0,0.0,17.9,65.0,112.0,0.0,0.0,xml_feed
Sant Fost - Mas Corts (Barcelona),ESCAT0800000008105C,2026-09-18,2.25,41.5,300.0,24.2,17.4,87.0,63.0,1018.9,1015.3,31.0,0.0,18.9,83.0,261.0,0.0,0.0,xml_feed
Santa Perpètua de Mogoda (Barcelona),ESCAT0800000008130A,2026-09-18,2.19,41.52,70.0,27.2,18.2,91.0,61.0,1016.8,1013.2,28.0,0.0,20.2,88.0,118.0,0.0,0.0,xml_feed
Parets del Vallès (Barcelona),ESCAT0800000008150A,2026-09-18,2.22,41.56,123.0,25.1,17.5,86.0,61.0,,,31.0,0.0,20.7,80.0,145.0,0.0,0.0,xml_feed
Montmeló-T.de la Bandera (Barcelona),ESCAT0800000008160A,2026-09-18,2.25,41.56,112.0,26.7,17.5,85.0,58.0,1016.5,1013.0,18.0,0.0,20.6,79.0,124.0,0.0,0.0,xml_feed
Montornés del V. - Lluch (Barcelona),ESCAT0800000008170B,2026-09-18,2.25,41.55,116.0,28.2,17.6,87.0,52.0,1022.3,1018.4,,0.0,19.7,82.0,,,0.0,xml_feed
Collsuspina - Centre (Barcelona),ESCAT0800000008178B,2026-09-18,2.18,41.83,901.0,23.3,11.3,96.0,52.0,1019.6,1015.8,32.0,0.0,14.6,94.0,207.0,0.0,0.0,xml_feed
Moià Alt (Barcelona),ESCAT0800000008180B,2026-09-18,2.1,41.82,824.0,23.2,12.6,93.0,47.0,1020.5,1016.6,16.0,0.0,15.1,93.0,160.0,0.0,0.0,xml_feed
Moià - Oest (Barcelona),ESCAT0800000008180E,2026-09-18,2.09,41.81,735.0,24.3,13.9,88.0,46.0,1020.5,1016.9,18.0,0.0,16.2,87.0,0.0,0.0,0.0,xml_feed
Castellcir (Barcelona),ESCAT0800000008183C,2026-09-18,2.15,41.76,785.0,23.4,11.9,97.0,46.0,,,,0.0,15.1,95.0,,,0.0,xml_feed
Palau-solità i P. Cortés (Barcelona),ESCAT0800000008184C,2026-09-18,2.18,41.59,125.0,25.6,17.7,88.0,59.0,1018.3,1014.9,32.0,0.3,20.6,85.0,332.0,2.0,0.3,xml_feed
Vallromanes - Est (Barcelona),ESCAT0800000008188B,2026-09-18,2.31,41.53,220.0,23.5,16.2,95.0,74.0,1019.1,1015.4,29.0,0.0,18.1,93.0,135.0,0.0,0.0,xml_feed
Rubí - Andromeda (Barcelona),ESCAT0800000008191B,2026-09-18,2.04,41.49,150.0,26.3,18.2,87.0,52.0,1017.7,1013.8,32.0,0.0,20.2,83.0,143.0,4.0,0.0,xml_feed
Rubí - Pl S.Allende (Barcelona),ESCAT0800000008191E,2026-09-18,2.03,41.49,130.0,26.9,18.0,90.0,54.0,1017.4,1013.6,22.0,0.0,19.0,90.0,333.0,2.0,0.0,xml_feed
Rubí - La Serreta (Barcelona),ESCAT0800000008191F,2026-09-18,2.04,41.5,180.0,26.6,18.0,89.0,56.0,1020.4,1016.5,31.0,0.0,19.5,88.0,325.0,2.0,0.0,xml_feed
St Quirze del V -VallSuau (Barcelona),ESCAT0800000008192A,2026-09-18,2.07,41.53,230.0,26.4,17.5,85.0,45.0,1019.3,1015.5,30.0,0.0,19.2,83.0,203.0,1.0,0.0,xml_feed
Sant Quirze del Vallés  (Barcelona),ESCAT0800000008192B,2026-09-18,2.09,41.53,,27.4,18.3,79.0,49.0,1016.7,1013.4,7.0,0.0,20.9,76.0,0.0,0.0,0.0,xml_feed
Valldoreix (Barcelona),ESCAT0800000008195A,2026-09-18,2.04,41.46,120.0,25.4,16.7,91.0,53.0,1020.4,1016.9,27.0,0.2,18.7,86.0,0.0,0.0,0.2,xml_feed
Sant Cugat Vallès-Mirasol (Barcelona),ESCAT0800000008195B,2026-09-18,2.04,41.47,110.0,25.8,17.3,94.0,55.0,1019.3,1015.8,18.0,0.0,19.2,89.0,135.0,0.0,0.0,xml_feed
S. Cugat Val. La Floresta (Barcelona),ESCAT0800000008198A,2026-09-18,2.08,41.45,217.0,26.1,18.9,,,1020.8,1017.4,,0.0,19.4,,,,0.0,xml_feed
Sabadell - Rambla (Barcelona),ESCAT0800000008201C,2026-09-18,2.11,41.54,179.0,27.3,19.3,75.0,44.0,1019.4,1015.6,13.0,0.0,21.0,75.0,311.0,0.0,0.0,xml_feed
Sabadell - Centre (Barcelona),ESCAT0800000008202B,2026-09-18,2.11,41.55,197.0,25.7,18.7,82.0,53.0,1018.8,1015.5,29.0,0.0,21.1,81.0,209.0,0.0,0.0,xml_feed
Sabadell - Viena II (Barcelona),ESCAT0800000008206A,2026-09-18,2.08,41.56,,32.5,18.5,84.0,36.0,1017.0,1013.1,,,19.6,84.0,,,,xml_feed
Sabadell - Can Rull (Barcelona),ESCAT0800000008206G,2026-09-18,2.09,41.56,225.0,26.6,18.6,80.0,43.0,1018.2,1014.4,26.0,0.0,20.3,80.0,270.0,2.0,0.0,xml_feed
Castellar del Vallès (Barcelona),ESCAT0800000008211B,2026-09-18,2.09,41.62,331.0,25.7,17.4,84.0,46.0,1021.0,1017.0,19.0,0.0,19.8,80.0,293.0,0.0,0.0,xml_feed
Terrassa - Plaça Nova (Barcelona),ESCAT0800000008221B,2026-09-18,2.02,41.56,285.0,25.1,18.9,83.0,48.0,1015.8,1012.6,29.0,0.0,20.3,82.0,171.0,0.0,0.0,xml_feed
Terrassa - Ca n'Aurell (Barcelona),ESCAT0800000008224A,2026-09-18,2.0,41.57,300.0,25.5,18.1,87.0,51.0,1018.8,1015.4,24.0,0.0,19.5,86.0,6.0,0.0,0.0,xml_feed
Terrassa-Centre (Barcelona),ESCAT0800000008224F,2026-09-18,2.01,41.56,300.0,25.6,18.4,85.0,53.0,1017.4,1014.0,,0.0,20.0,84.0,,,0.0,xml_feed
Terrassa - Can Boada (Barcelona),ESCAT0800000008225G,2026-09-18,2.0,41.57,325.0,26.2,17.6,88.0,46.0,1017.4,1014.0,24.0,0.0,18.8,88.0,112.0,3.0,0.0,xml_feed
Terrassa - Sant Pere (Barcelona),ESCAT0800000008226A,2026-09-18,2.02,41.57,322.0,25.0,18.2,75.0,40.0,1020.0,1015.7,26.0,0.0,19.9,75.0,0.0,0.0,0.0,xml_feed
Terrassa  -Sant Pere Nord (Barcelona),ESCAT0800000008226C,2026-09-18,2.02,41.58,,25.5,17.8,85.0,48.0,,,11.0,,19.7,84.0,82.0,0.0,,xml_feed
Terrassa (les Fonts) (Barcelona),ESCAT0800000008228B,2026-09-18,2.02,41.55,225.0,25.9,17.8,90.0,51.0,1018.8,1014.9,,0.0,18.7,89.0,,,0.0,xml_feed
Matadepera-La Muntanyeta (Barcelona),ESCAT0800000008230C,2026-09-18,2.03,41.6,515.0,24.7,15.9,90.0,53.0,1019.0,1015.6,19.0,0.0,17.8,88.0,180.0,2.0,0.0,xml_feed
Viladecavalls (Barcelona),ESCAT0800000008232A,2026-09-18,1.96,41.56,290.0,25.2,17.6,89.0,54.0,1018.1,1014.5,29.0,0.0,19.1,89.0,95.0,0.0,0.0,xml_feed
Viladecavalls - Can Turu (Barcelona),ESCAT0800000008232B,2026-09-18,1.95,41.55,310.0,24.5,17.6,82.0,55.0,1019.2,1015.8,24.0,0.0,19.6,82.0,155.0,0.0,0.0,xml_feed
Vacarisses (Barcelona),ESCAT0800000008233A,2026-09-18,1.92,41.6,425.0,24.6,15.9,88.0,49.0,1018.5,1015.0,34.0,0.0,18.4,87.0,158.0,0.0,0.0,xml_feed
Vacarisses Cam Serra (Barcelona),ESCAT0800000008233B,2026-09-18,1.89,41.6,382.0,26.2,15.7,91.0,47.0,1019.8,1016.4,28.0,0.0,19.1,85.0,0.0,7.0,0.0,xml_feed
Manresa - Oest (Barcelona),ESCAT0800000008242B,2026-09-18,1.82,41.73,238.0,27.8,16.4,86.0,42.0,1018.4,1015.0,26.0,0.0,19.9,84.0,169.0,0.0,0.0,xml_feed
Manresa   (Barcelona),ESCAT0800000008243A,2026-09-18,1.84,41.72,251.0,27.8,16.9,81.0,35.0,1018.0,1013.9,35.0,0.0,20.2,80.0,105.0,2.0,0.0,xml_feed
Manresa - Est (Barcelona),ESCAT0800000008243B,2026-09-18,1.85,41.72,320.0,27.7,16.6,89.0,38.0,1020.4,1016.8,37.0,0.0,19.3,87.0,157.0,2.0,0.0,xml_feed
Sant Joan de Vilatorrada (Barcelona),ESCAT0800000008250B,2026-09-18,1.8,41.74,,27.8,16.4,89.0,40.0,,,28.0,,19.0,88.0,225.0,2.0,,xml_feed
Santpedor (Barcelona),ESCAT0800000008251A,2026-09-18,1.84,41.79,330.0,26.2,15.5,84.0,84.0,1021.1,1021.1,4.0,0.0,17.8,84.0,45.0,1.0,0.0,xml_feed
"Rocafort, Can Lleonart  (Barcelona)",ESCAT0800000008254C,2026-09-18,1.92,41.72,472.0,24.6,14.4,,,1017.0,1014.0,37.0,0.0,17.9,,127.0,7.0,0.0,xml_feed
Fals (Bages) (Barcelona),ESCAT0800000008259A,2026-09-18,1.71,41.74,400.0,27.6,14.6,80.0,40.0,1017.3,1013.7,28.0,0.0,16.4,79.0,234.0,0.0,0.0,xml_feed
Canet de Fals - Fonollosa (Barcelona),ESCAT0800000008259B,2026-09-18,1.74,41.76,,24.9,19.3,88.0,59.0,1018.5,1014.9,27.0,1.6,21.7,77.0,107.0,2.0,1.6,xml_feed
Suria (Barcelona),ESCAT0800000008260A,2026-09-18,1.76,41.84,286.0,27.7,15.4,86.0,36.0,1018.1,1013.9,26.0,0.0,17.6,78.0,16.0,0.0,0.0,xml_feed
Súria (tractets) (Barcelona),ESCAT0800000008260C,2026-09-18,1.75,41.84,340.0,28.2,15.4,82.0,39.0,1019.7,1016.5,23.0,0.0,17.4,74.0,297.0,3.0,0.0,xml_feed
Suria (Bellavista) (Barcelona),ESCAT0800000008260D,2026-09-18,1.75,41.84,332.0,28.7,15.6,87.0,40.0,1019.1,1015.8,19.0,0.0,18.1,79.0,322.0,0.0,0.0,xml_feed
Cardona - Turó Rossinyol (Barcelona),ESCAT0800000008261C,2026-09-18,1.68,41.91,560.0,26.3,14.0,77.0,34.0,1019.6,1015.7,28.0,0.0,17.0,57.0,323.0,1.0,0.0,xml_feed
Cardona_RavalSantJoan_DV (Barcelona),ESCAT0800000008261D,2026-09-18,1.68,41.92,444.0,24.9,12.9,59.0,28.0,1018.3,1014.9,23.0,0.0,16.3,47.0,217.0,3.0,0.0,xml_feed
Cardona_Salinera (Barcelona),ESCAT0800000008261E,2026-09-18,1.69,41.91,393.0,26.4,13.8,78.0,33.0,1029.3,1025.5,26.0,0.0,16.5,60.0,157.0,2.0,0.0,xml_feed
Valls de Torroella (Barcelona),ESCAT0800000008269A,2026-09-18,1.72,41.85,320.0,27.6,14.3,77.0,37.0,1019.3,1015.6,21.0,0.0,15.8,67.0,180.0,2.0,0.0,xml_feed
Santa Maria d'Oló (Barcelona),ESCAT0800000008273A,2026-09-18,2.0,41.9,542.0,25.0,14.7,90.0,42.0,1020.3,1016.5,31.0,0.0,17.4,87.0,83.0,0.0,0.0,xml_feed
Veciana (Barcelona),ESCAT0800000008289A,2026-09-18,1.52,41.66,608.0,25.6,13.3,92.0,46.0,1019.7,1016.0,29.0,0.0,16.6,84.0,84.0,2.0,0.0,xml_feed
Cerdanyola - Centre (Barcelona),ESCAT0800000008290B,2026-09-18,2.14,41.49,100.0,25.1,18.0,90.0,63.0,1016.5,1013.3,34.0,0.0,19.8,86.0,265.0,6.0,0.0,xml_feed
Cerdanyola - Montflorit (Barcelona),ESCAT0800000008290D,2026-09-18,2.13,41.49,80.0,26.9,16.7,94.0,56.0,1017.5,1014.1,23.0,0.0,18.2,91.0,115.0,0.0,0.0,xml_feed
Ripollet 2.0 (Barcelona),ESCAT0800000008291B,2026-09-18,2.18,41.51,75.0,26.0,18.0,88.0,60.0,1018.8,1015.3,31.0,0.0,20.2,83.0,0.0,0.0,0.0,xml_feed
Ripollet-centro (Barcelona),ESCAT0800000008291D,2026-09-18,2.16,41.51,75.0,26.8,18.2,86.0,56.0,1018.8,1015.0,26.0,0.0,20.4,82.0,0.0,0.0,0.0,xml_feed
Sant Vicenç de Castellet (Barcelona),ESCAT0800000008295A,2026-09-18,1.86,41.67,,28.3,16.7,93.0,40.0,1020.0,1016.1,26.0,,18.5,90.0,247.0,4.0,,xml_feed
Castellbell (El Borràs) (Barcelona),ESCAT0800000008296A,2026-09-18,1.86,41.63,166.0,27.7,16.7,91.0,45.0,1018.9,1015.4,32.0,0.0,18.9,88.0,291.0,0.0,0.0,xml_feed
Castellbell (Baix Vilar) (Barcelona),ESCAT0800000008296B,2026-09-18,1.86,41.64,187.0,27.2,16.6,92.0,42.0,1020.6,1017.1,27.0,0.0,18.8,87.0,69.0,0.0,0.0,xml_feed
Marganell (Barcelona),ESCAT0800000008298A,2026-09-18,1.79,41.64,305.0,26.9,14.6,92.0,38.0,1019.1,1015.7,,0.0,16.7,86.0,,,0.0,xml_feed
Mataró - Vista Alegre (Barcelona),ESCAT0800000008304A,2026-09-18,2.45,41.55,105.0,25.0,19.6,79.0,57.0,1018.7,1015.3,27.0,0.0,20.8,77.0,9.0,0.0,0.0,xml_feed
Mataró - Can Quirze (Barcelona),ESCAT0800000008304B,2026-09-18,2.46,41.55,80.0,24.9,19.3,82.0,63.0,1017.0,1014.0,19.0,0.0,21.5,80.0,313.0,0.0,0.0,xml_feed
Mataró -Nord (Barcelona),ESCAT0800000008304C,2026-09-18,2.44,41.56,144.0,25.0,19.1,81.0,53.0,1018.4,1015.1,27.0,0.0,20.7,77.0,330.0,9.0,0.0,xml_feed
Mataró-Can Canyellas (Barcelona),ESCAT0800000008304D,2026-09-18,2.44,41.56,144.0,24.2,19.0,86.0,62.0,1016.9,1013.5,27.0,0.0,20.8,82.0,292.0,9.0,0.0,xml_feed
Mataró-Parc de Créteil (Barcelona),ESCAT0800000008304E,2026-09-18,2.45,41.55,105.0,24.2,19.0,85.0,63.0,1017.5,1013.9,28.0,0.0,19.6,85.0,0.0,2.0,0.0,xml_feed
Argentona (Barcelona),ESCAT0800000008310B,2026-09-18,2.39,41.56,127.0,25.4,19.1,85.0,61.0,1018.5,1015.1,24.0,0.0,20.2,82.0,20.0,0.0,0.0,xml_feed
Dosrius (Barcelona),ESCAT0800000008319B,2026-09-18,2.4,41.6,165.0,23.6,14.8,90.0,58.0,1019.8,1016.2,31.0,0.0,16.8,88.0,270.0,2.0,0.0,xml_feed
Dosrius Can Miloca (Barcelona),ESCAT0800000008319C,2026-09-18,2.46,41.62,488.0,21.1,16.1,92.0,70.0,1020.5,1016.7,26.0,0.0,16.7,92.0,103.0,0.0,0.0,xml_feed
El Masnou - Can Humet (Barcelona),ESCAT0800000008320C,2026-09-18,2.32,41.48,22.0,25.3,20.4,79.0,60.0,,,31.0,0.0,21.9,75.0,0.0,0.0,0.0,xml_feed
El Masnou - Ocata (Barcelona),ESCAT0800000008320D,2026-09-18,2.33,41.49,10.0,26.2,20.8,82.0,56.0,1019.2,1015.4,24.0,0.0,22.6,76.0,300.0,7.0,0.0,xml_feed
El Masnou - Nordeste (Barcelona),ESCAT0800000008320F,2026-09-18,2.41,41.5,57.0,25.4,20.2,81.0,59.0,1020.6,1016.5,24.0,0.0,21.8,76.0,357.0,2.0,0.0,xml_feed
El Masnou - Ocata 2 (Barcelona),ESCAT0800000008320G,2026-09-18,2.33,41.49,7.0,26.4,20.8,80.0,56.0,1018.6,1014.8,19.0,0.0,22.5,74.0,73.0,4.0,0.0,xml_feed
Alella-Mirador (Barcelona),ESCAT0800000008328F,2026-09-18,2.29,41.49,290.0,23.2,18.4,,,1016.2,1012.7,,0.0,19.7,,,,0.0,xml_feed
Cabrera de Mar (Barcelona),ESCAT0800000008349A,2026-09-18,2.4,41.51,,26.6,19.9,100.0,46.0,1017.9,1014.5,,0.0,22.1,66.0,,,0.0,xml_feed
Cabrera de Mar-SJoan Munt (Barcelona),ESCAT0800000008349B,2026-09-18,2.39,41.53,170.0,25.0,18.6,92.0,64.0,1019.7,1016.0,53.0,0.0,19.9,88.0,45.0,4.0,0.0,xml_feed
Arenys de Mar (Barcelona),ESCAT0800000008350A,2026-09-18,2.56,41.59,85.0,26.1,19.2,83.0,57.0,1015.6,1012.5,21.0,0.0,20.4,82.0,326.0,0.0,0.0,xml_feed
Arenys de Munt (Barcelona),ESCAT0800000008358A,2026-09-18,2.54,41.61,149.0,23.8,17.6,81.0,61.0,1019.9,1016.7,30.0,0.0,20.6,79.0,1.0,6.0,0.0,xml_feed
Canet de Mar - Mise (Barcelona),ESCAT0800000008360B,2026-09-18,2.58,41.6,,26.7,19.2,84.0,49.0,1021.2,1017.8,11.0,,20.4,82.0,292.0,0.0,,xml_feed
Canet de Mar - Centre (Barcelona),ESCAT0800000008360C,2026-09-18,2.58,41.59,42.0,24.8,19.2,83.0,61.0,1017.2,1014.1,21.0,1.4,21.7,79.0,313.0,6.0,1.4,xml_feed
Canet de Mar (Barcelona),ESCAT0800000008360D,2026-09-18,2.58,41.59,40.0,24.9,19.9,82.0,58.0,1018.9,1015.6,19.0,0.0,21.6,78.0,270.0,6.0,0.0,xml_feed
Canet de Mar - Rial Oms  (Barcelona),ESCAT0800000008360H,2026-09-18,2.59,41.6,50.0,26.9,19.1,85.0,56.0,1020.1,1016.5,,0.2,20.0,80.0,,,0.2,xml_feed
Calella (Barcelona),ESCAT0800000008370A,2026-09-18,2.66,41.61,7.0,23.9,20.4,71.0,54.0,1018.6,1015.5,27.0,0.0,21.8,71.0,270.0,0.0,0.0,xml_feed
Malgrat de mar (Barcelona),ESCAT0800000008380A,2026-09-18,2.74,41.65,4.0,25.1,18.4,80.0,60.0,1025.0,1021.0,27.0,0.0,21.3,80.0,67.0,1.0,0.0,xml_feed
Palafolls Mas La Pomareda (Barcelona),ESCAT0800000008389B,2026-09-18,2.75,41.68,,25.3,16.6,94.0,54.0,1020.6,1017.1,26.0,,18.6,93.0,276.0,5.0,,xml_feed
Tiana (Barcelona),ESCAT0800000008391C,2026-09-18,2.27,41.48,140.0,25.2,19.1,96.0,63.0,,,18.0,1.0,20.8,83.0,247.0,0.0,1.0,xml_feed
Sant Andreu de Llavaneres (Barcelona),ESCAT0800000008392A,2026-09-18,2.48,41.57,139.0,24.2,19.0,82.0,61.0,1018.4,1015.3,27.0,0.0,19.9,81.0,298.0,2.0,0.0,xml_feed
Caldes d'Estrac (Barcelona),ESCAT0800000008393B,2026-09-18,2.53,41.57,72.0,23.8,17.8,85.0,61.0,1018.9,1015.8,19.0,0.0,20.2,81.0,280.0,0.0,0.0,xml_feed
Sant Vicenç de Montalt (Barcelona),ESCAT0800000008394B,2026-09-18,2.51,41.58,200.0,23.9,19.6,83.0,54.0,1018.2,1015.2,31.0,0.0,21.8,76.0,292.0,18.0,0.0,xml_feed
Pineda de Mar - Les Creus (Barcelona),ESCAT0800000008397A,2026-09-18,2.67,41.62,30.0,24.7,17.4,87.0,54.0,1021.1,1017.6,24.0,0.0,19.0,87.0,24.0,3.0,0.0,xml_feed
Pineda De Mar - Cal Tort  (Barcelona),ESCAT0800000008397C,2026-09-18,2.67,41.64,130.0,24.8,19.0,75.0,47.0,1019.8,1016.4,22.0,0.0,20.8,71.0,292.0,1.0,0.0,xml_feed
Pineda de Mar - Nord (Barcelona),ESCAT0800000008397E,2026-09-18,2.69,41.64,45.0,24.1,19.4,80.0,54.0,1018.8,1015.4,26.0,0.0,20.1,80.0,275.0,3.0,0.0,xml_feed
Pineda de Mar - Centre (Barcelona),ESCAT0800000008397F,2026-09-18,2.69,41.62,9.0,24.7,19.9,75.0,51.0,1018.6,1015.4,24.0,0.0,21.6,75.0,327.0,1.0,0.0,xml_feed
Santa Susanna (Barcelona),ESCAT0800000008398A,2026-09-18,2.72,41.64,48.0,24.5,19.6,77.0,51.0,1018.6,1015.0,22.0,0.0,21.0,77.0,351.0,4.0,0.0,xml_feed
Santa Susanna - Alta M. (Barcelona),ESCAT0800000008398B,2026-09-18,2.71,41.64,,26.3,19.2,82.0,48.0,1020.1,1017.0,16.0,0.0,19.6,82.0,305.0,0.0,0.0,xml_feed
Granollers (Barcelona),ESCAT0800000008402A,2026-09-18,2.29,41.61,145.0,27.1,18.1,84.0,53.0,1019.9,1016.3,22.0,0.0,20.7,78.0,240.0,0.0,0.0,xml_feed
Cardedeu - Centre (Barcelona),ESCAT0800000008440A,2026-09-18,2.36,41.64,203.0,25.7,16.7,90.0,61.0,1019.0,1015.3,17.0,0.0,18.9,90.0,22.0,0.0,0.0,xml_feed
Cardedeu - Poble Sec (Barcelona),ESCAT0800000008440C,2026-09-18,2.36,41.64,200.0,25.6,16.4,88.0,57.0,1019.9,1016.6,27.0,0.0,19.2,84.0,292.0,0.0,0.0,xml_feed
Sant Celoni - Univers (Barcelona),ESCAT0800000008470E,2026-09-18,2.49,41.69,,24.8,15.1,92.0,50.0,1018.0,1013.0,27.0,0.0,18.7,85.0,270.0,1.0,0.0,xml_feed
