name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Barcelona - betevé (Barcelona),ESCAT0800000008018D,2026-09-21,2.19,41.4,18.0,31.6,21.7,77.0,43.0,1022.8,1017.3,19.0,0.0,25.7,77.0,11.0,0.0,0.0,xml_feed
Barcelona - Sant Martí (Barcelona),ESCAT0800000008018E,2026-09-21,2.19,41.41,20.0,31.7,20.7,80.0,47.0,1023.2,1017.6,18.0,0.0,25.4,80.0,10.0,0.0,0.0,xml_feed
Barcelona - Tibidabo (Barcelona),ESCAT0800000008023C,2026-09-21,2.12,41.42,512.0,28.9,20.8,74.0,43.0,1027.1,1021.7,31.0,0.0,23.3,66.0,292.0,5.0,0.0,xml_feed
Barcelona - Sant Gervasi (Barcelona),ESCAT0800000008023I,2026-09-21,2.14,41.41,160.0,31.4,22.3,76.0,36.0,1023.7,1018.0,23.0,0.0,24.9,62.0,252.0,0.0,0.0,xml_feed
Barcelona - Gràcia (Barcelona),ESCAT0800000008024A,2026-09-21,2.16,41.41,105.0,31.6,22.4,80.0,37.0,1024.8,1019.2,24.0,0.0,25.2,76.0,324.0,0.0,0.0,xml_feed
Barcelona-Sagrada Familia (Barcelona),ESCAT0800000008025A,2026-09-21,2.18,41.41,60.0,33.3,21.5,77.0,37.0,1027.3,1021.4,13.0,0.0,25.4,76.0,178.0,0.0,0.0,xml_feed
Barcelon - Camp de l'Arpa (Barcelona),ESCAT0800000008026C,2026-09-21,2.18,41.41,34.0,33.1,21.1,73.0,33.0,1027.1,1021.6,13.0,0.0,25.5,73.0,16.0,0.0,0.0,xml_feed
Barcelona-TorGuineu Navas (Barcelona),ESCAT0800000008027C,2026-09-21,2.19,41.42,,31.6,20.9,74.0,35.0,1028.0,1022.6,20.0,,25.2,72.0,70.0,0.0,,xml_feed
Barcelona - Casa  l'Aigua (Barcelona),ESCAT0800000008030E,2026-09-21,2.19,41.45,70.0,31.2,18.9,81.0,41.0,1024.6,1019.0,,0.0,23.6,81.0,,,0.0,xml_feed
Barcelona - Horta (Barcelona),ESCAT0800000008032A,2026-09-21,2.15,41.43,100.0,32.8,20.8,82.0,38.0,1023.3,1017.5,20.0,0.0,23.1,75.0,180.0,1.0,0.0,xml_feed
Barcelona - Sarrià (Barcelona),ESCAT0800000008034A,2026-09-21,2.12,41.39,,31.3,22.3,75.0,36.0,1023.7,1018.1,,,25.1,60.0,,,,xml_feed
Badalona - Llefià (Barcelona),ESCAT0800000008080A,2026-09-21,2.23,41.44,25.0,30.5,20.9,,,1025.7,1020.6,,0.0,25.2,,,,0.0,xml_feed
Mollet  -  Estació França (Barcelona),ESCAT0800000008100C,2026-09-21,2.22,41.53,65.0,32.3,18.0,84.0,32.0,1027.0,1022.0,24.0,0.0,23.2,70.0,113.0,0.0,0.0,xml_feed
Sant Fost - Mas Corts (Barcelona),ESCAT0800000008105C,2026-09-21,2.25,41.5,300.0,31.8,17.9,79.0,37.0,1025.7,1020.1,23.0,0.0,22.3,77.0,66.0,0.0,0.0,xml_feed
Santa Perpètua de Mogoda (Barcelona),ESCAT0800000008130A,2026-09-21,2.19,41.52,70.0,34.1,16.6,93.0,38.0,1023.2,1017.4,17.0,0.0,22.4,83.0,158.0,0.0,0.0,xml_feed
Parets del Vallès (Barcelona),ESCAT0800000008150A,2026-09-21,2.22,41.56,123.0,32.5,16.7,87.0,36.0,,,22.0,0.0,22.8,71.0,136.0,0.0,0.0,xml_feed
Montmeló-T.de la Bandera (Barcelona),ESCAT0800000008160A,2026-09-21,2.25,41.56,112.0,33.6,17.0,86.0,36.0,1022.7,1017.4,16.0,0.0,22.8,76.0,90.0,2.0,0.0,xml_feed
Montornés del V. - Lluch (Barcelona),ESCAT0800000008170B,2026-09-21,2.25,41.55,116.0,31.0,16.0,89.0,37.0,1028.6,1022.9,,0.0,20.6,82.0,,,0.0,xml_feed
Collsuspina - Centre (Barcelona),ESCAT0800000008178B,2026-09-21,2.18,41.83,901.0,30.8,11.7,92.0,29.0,1026.3,1021.1,23.0,0.0,15.6,81.0,178.0,0.0,0.0,xml_feed
Moià Alt (Barcelona),ESCAT0800000008180B,2026-09-21,2.1,41.82,824.0,30.2,15.8,79.0,30.0,1026.7,1021.2,9.0,0.0,20.7,59.0,87.0,0.0,0.0,xml_feed
Moià - Oest (Barcelona),ESCAT0800000008180E,2026-09-21,2.09,41.81,735.0,30.8,14.9,87.0,28.0,1027.5,1022.7,11.0,0.0,19.8,66.0,0.0,0.0,0.0,xml_feed
Castellcir (Barcelona),ESCAT0800000008183C,2026-09-21,2.15,41.76,785.0,30.7,16.2,77.0,27.0,,,,0.0,18.4,63.0,,,0.0,xml_feed
Palau-solità i P. Cortés,ESCAT0800000008184C,2026-09-21,,,125.0,33.2,16.6,90.0,37.0,1025.0,1019.2,24.0,0.0,23.2,72.0,319.0,2.0,0.0,xml_feed
Vallromanes - Est (Barcelona),ESCAT0800000008188B,2026-09-21,2.31,41.53,220.0,30.6,16.6,93.0,48.0,1025.9,1020.1,24.0,0.0,20.8,89.0,135.0,0.0,0.0,xml_feed
Rubí - Andromeda (Barcelona),ESCAT0800000008191B,2026-09-21,2.04,41.49,150.0,33.3,17.6,82.0,33.0,1023.7,1017.9,21.0,0.0,23.2,81.0,171.0,3.0,0.0,xml_feed
Rubí - Pl S.Allende (Barcelona),ESCAT0800000008191E,2026-09-21,2.03,41.49,130.0,34.3,16.2,91.0,35.0,1023.7,1017.5,18.0,0.0,21.9,87.0,318.0,3.0,0.0,xml_feed
Rubí - La Serreta (Barcelona),ESCAT0800000008191F,2026-09-21,2.04,41.5,180.0,34.2,17.0,88.0,36.0,1026.5,1020.7,22.0,0.0,22.6,86.0,327.0,0.0,0.0,xml_feed
St Quirze del V -VallSuau (Barcelona),ESCAT0800000008192A,2026-09-21,2.07,41.53,230.0,33.8,17.7,79.0,24.0,1026.0,1019.6,24.0,0.0,23.4,74.0,203.0,2.0,0.0,xml_feed
Valldoreix (Barcelona),ESCAT0800000008195A,2026-09-21,2.04,41.46,120.0,32.9,16.4,87.0,34.0,1026.8,1020.7,17.0,0.0,21.1,80.0,112.0,0.0,0.0,xml_feed
Sant Cugat Vallès-Mirasol (Barcelona),ESCAT0800000008195B,2026-09-21,2.04,41.47,110.0,33.2,16.9,90.0,36.0,1025.9,1019.3,9.0,0.0,22.0,86.0,135.0,0.0,0.0,xml_feed
S. Cugat Val. La Floresta (Barcelona),ESCAT0800000008198A,2026-09-21,2.08,41.45,217.0,33.4,18.4,,,1026.9,1020.9,,0.0,23.4,,,,0.0,xml_feed
Sabadell - Rambla (Barcelona),ESCAT0800000008201C,2026-09-21,2.11,41.54,179.0,33.3,19.1,73.0,26.0,1025.6,1019.7,15.0,0.0,23.7,63.0,129.0,2.0,0.0,xml_feed
Sabadell - Centre (Barcelona),ESCAT0800000008202B,2026-09-21,2.11,41.55,197.0,33.4,18.6,80.0,36.0,1025.4,1019.7,27.0,0.0,23.7,70.0,173.0,3.0,0.0,xml_feed
Sabadell - Viena II (Barcelona),ESCAT0800000008206A,2026-09-21,2.08,41.56,,41.7,17.8,78.0,22.0,1023.0,1017.3,,,22.1,68.0,,,,xml_feed
Sabadell - Can Rull (Barcelona),ESCAT0800000008206G,2026-09-21,2.09,41.56,225.0,34.0,18.3,74.0,26.0,1024.4,1018.7,28.0,0.0,23.1,63.0,337.0,4.0,0.0,xml_feed
Castellar del Vallès (Barcelona),ESCAT0800000008211B,2026-09-21,2.09,41.62,331.0,33.9,19.9,71.0,28.0,1027.0,1022.0,29.0,0.0,22.9,66.0,23.0,0.0,0.0,xml_feed
Terrassa - Plaça Nova (Barcelona),ESCAT0800000008221B,2026-09-21,2.02,41.56,285.0,33.6,19.8,72.0,28.0,1022.7,1016.8,19.0,0.0,23.9,64.0,119.0,0.0,0.0,xml_feed
Terrassa - Ca n'Aurell (Barcelona),ESCAT0800000008224A,2026-09-21,2.0,41.57,300.0,33.1,18.7,77.0,31.0,1025.5,1019.5,18.0,0.0,22.6,71.0,9.0,0.0,0.0,xml_feed
Terrassa-Centre (Barcelona),ESCAT0800000008224F,2026-09-21,2.01,41.56,300.0,33.3,19.5,75.0,34.0,1024.1,1018.2,,0.0,23.4,70.0,,,0.0,xml_feed
Terrassa - Can Boada (Barcelona),ESCAT0800000008225G,2026-09-21,2.0,41.57,325.0,33.3,18.7,76.0,28.0,1024.1,1018.2,32.0,0.0,21.8,73.0,90.0,3.0,0.0,xml_feed
Terrassa  -Sant Pere Nord (Barcelona),ESCAT0800000008226C,2026-09-21,2.02,41.58,,32.7,18.9,71.0,30.0,,,17.0,,23.0,65.0,90.0,0.0,,xml_feed
Terrassa (les Fonts) (Barcelona),ESCAT0800000008228B,2026-09-21,2.02,41.55,225.0,33.5,16.8,86.0,31.0,1024.8,1018.9,,0.0,21.8,77.0,,,0.0,xml_feed
Matadepera-La Muntanyeta (Barcelona),ESCAT0800000008230C,2026-09-21,2.03,41.6,515.0,32.2,18.0,76.0,35.0,1025.8,1019.9,15.0,0.0,20.3,72.0,180.0,2.0,0.0,xml_feed
Viladecavalls (Barcelona),ESCAT0800000008232A,2026-09-21,1.96,41.56,290.0,32.9,16.3,86.0,31.0,1024.2,1018.9,24.0,0.0,22.3,79.0,41.0,0.0,0.0,xml_feed
Viladecavalls - Can Turu (Barcelona),ESCAT0800000008232B,2026-09-21,1.95,41.55,310.0,32.4,16.7,80.0,29.0,1025.4,1020.0,26.0,0.0,23.4,72.0,148.0,0.0,0.0,xml_feed
Vacarisses (Barcelona),ESCAT0800000008233A,2026-09-21,1.92,41.6,425.0,32.3,14.3,88.0,30.0,1025.5,1019.6,21.0,0.0,22.9,64.0,113.0,3.0,0.0,xml_feed
Manresa - Oest (Barcelona),ESCAT0800000008242B,2026-09-21,1.82,41.73,238.0,33.3,14.0,84.0,29.0,1025.8,1018.9,19.0,0.0,21.7,59.0,245.0,0.0,0.0,xml_feed
Manresa   (Barcelona),ESCAT0800000008243A,2026-09-21,1.84,41.72,251.0,33.9,15.6,79.0,24.0,1024.7,1018.0,24.0,0.0,23.2,52.0,202.0,0.0,0.0,xml_feed
Manresa - Est,ESCAT0800000008243B,2026-09-21,,,320.0,33.4,14.5,89.0,28.0,1027.5,1020.9,23.0,0.0,23.7,64.0,135.0,0.0,0.0,xml_feed
Sant Joan de Vilatorrada (Barcelona),ESCAT0800000008250B,2026-09-21,1.8,41.74,,34.3,13.9,87.0,28.0,,,18.0,,21.1,63.0,112.0,0.0,,xml_feed
Santpedor (Barcelona),ESCAT0800000008251A,2026-09-21,1.84,41.79,330.0,32.7,13.7,59.0,59.0,1022.7,1022.7,2.0,0.0,23.1,59.0,225.0,1.0,0.0,xml_feed
"Rocafort, Can Lleonart  (Barcelona)",ESCAT0800000008254C,2026-09-21,1.92,41.72,472.0,32.0,14.9,,,1024.0,1018.0,24.0,0.0,23.6,,109.0,9.0,0.0,xml_feed
Fals (Bages) (Barcelona),ESCAT0800000008259A,2026-09-21,1.71,41.74,400.0,32.8,11.5,80.0,31.0,1024.7,1018.2,26.0,0.0,19.1,60.0,255.0,0.0,0.0,xml_feed
Canet de Fals - Fonollosa (Barcelona),ESCAT0800000008259B,2026-09-21,1.74,41.76,,30.3,20.3,78.0,42.0,1024.8,1019.7,31.0,0.0,24.4,78.0,105.0,0.0,0.0,xml_feed
Suria (Barcelona),ESCAT0800000008260A,2026-09-21,1.76,41.84,286.0,33.5,11.6,90.0,28.0,1025.4,1018.0,20.0,0.0,18.8,63.0,42.0,3.0,0.0,xml_feed
Súria (tractets) (Barcelona),ESCAT0800000008260C,2026-09-21,1.75,41.84,340.0,33.3,13.1,83.0,30.0,1027.0,1020.3,19.0,0.0,20.3,59.0,280.0,0.0,0.0,xml_feed
Suria (Bellavista) (Barcelona),ESCAT0800000008260D,2026-09-21,1.75,41.84,332.0,33.4,12.6,88.0,31.0,1026.8,1019.9,19.0,0.0,19.8,64.0,203.0,0.0,0.0,xml_feed
Cardona - Turó Rossinyol (Barcelona),ESCAT0800000008261C,2026-09-21,1.68,41.91,560.0,32.2,14.4,71.0,28.0,1026.3,1020.4,18.0,0.0,21.5,48.0,310.0,5.0,0.0,xml_feed
Cardona_RavalSantJoan_DV (Barcelona),ESCAT0800000008261D,2026-09-21,1.68,41.92,444.0,30.9,11.4,60.0,19.0,1025.3,1019.0,18.0,0.0,19.4,43.0,264.0,7.0,0.0,xml_feed
Cardona_Salinera,ESCAT0800000008261E,2026-09-21,,,393.0,32.2,12.2,79.0,26.0,,,20.0,0.0,19.9,54.0,112.0,1.0,0.0,xml_feed
Valls de Torroella (Barcelona),ESCAT0800000008269A,2026-09-21,1.72,41.85,320.0,32.4,11.6,83.0,29.0,1026.7,1020.0,18.0,0.0,18.3,62.0,202.0,0.0,0.0,xml_feed
Santa Maria d'Oló (Barcelona),ESCAT0800000008273A,2026-09-21,2.0,41.9,542.0,33.4,13.3,92.0,30.0,1027.3,1020.8,23.0,0.0,19.4,71.0,131.0,0.0,0.0,xml_feed
Veciana (Barcelona),ESCAT0800000008289A,2026-09-21,1.52,41.66,608.0,29.4,16.3,78.0,38.0,1025.9,1020.9,32.0,0.0,21.0,55.0,19.0,4.0,0.0,xml_feed
Ripollet 2.0 (Barcelona),ESCAT0800000008291B,2026-09-21,2.18,41.51,75.0,33.8,18.2,83.0,31.0,1025.4,1019.4,18.0,0.0,23.3,79.0,0.0,0.0,0.0,xml_feed
Ripollet-centro (Barcelona),ESCAT0800000008291D,2026-09-21,2.16,41.51,75.0,34.0,18.5,82.0,31.0,1025.5,1019.2,20.0,0.0,23.1,79.0,0.0,0.0,0.0,xml_feed
Castellbell (El Borràs) (Barcelona),ESCAT0800000008296A,2026-09-21,1.86,41.63,166.0,35.3,15.2,86.0,29.0,1026.1,1019.3,23.0,0.0,21.4,76.0,241.0,0.0,0.0,xml_feed
Castellbell (Baix Vilar) (Barcelona),ESCAT0800000008296B,2026-09-21,1.86,41.64,187.0,34.7,15.0,89.0,26.0,1027.9,1020.8,23.0,0.0,21.4,67.0,139.0,3.0,0.0,xml_feed
Marganell (Barcelona),ESCAT0800000008298A,2026-09-21,1.79,41.64,305.0,33.3,12.4,91.0,25.0,1026.5,1019.9,,0.0,17.9,68.0,,,0.0,xml_feed
Mataró - Vista Alegre,ESCAT0800000008304A,2026-09-21,,,105.0,30.4,21.9,81.0,37.0,1025.0,1020.1,27.0,0.0,22.8,81.0,348.0,3.0,0.0,xml_feed
Mataró -Nord (Barcelona),ESCAT0800000008304C,2026-09-21,2.44,41.56,144.0,31.2,22.2,80.0,30.0,1024.5,1020.4,29.0,0.0,23.5,77.0,28.0,5.0,0.0,xml_feed
Mataró-Can Canyellas (Barcelona),ESCAT0800000008304D,2026-09-21,2.44,41.56,144.0,30.5,22.4,84.0,40.0,1023.1,1018.9,27.0,0.0,23.6,82.0,22.0,7.0,0.0,xml_feed
Mataró-Parc de Créteil (Barcelona),ESCAT0800000008304E,2026-09-21,2.45,41.55,105.0,29.6,20.6,86.0,44.0,1024.1,1018.9,35.0,0.0,22.4,86.0,0.0,5.0,0.0,xml_feed
Argentona (Barcelona),ESCAT0800000008310B,2026-09-21,2.39,41.56,127.0,31.4,19.8,83.0,39.0,1025.0,1019.9,18.0,0.0,22.5,83.0,150.0,0.0,0.0,xml_feed
Dosrius (Barcelona),ESCAT0800000008319B,2026-09-21,2.4,41.6,165.0,30.8,15.4,89.0,37.0,1026.5,1020.9,24.0,0.0,19.1,81.0,113.0,1.0,0.0,xml_feed
Dosrius Can Miloca (Barcelona),ESCAT0800000008319C,2026-09-21,2.46,41.62,488.0,30.6,19.0,72.0,33.0,1026.1,1021.3,19.0,0.0,23.4,55.0,0.0,0.0,0.0,xml_feed
El Masnou - Can Humet (Barcelona),ESCAT0800000008320C,2026-09-21,2.32,41.48,22.0,31.1,21.9,76.0,41.0,,,24.0,0.0,24.1,76.0,315.0,0.0,0.0,xml_feed
El Masnou - Ocata (Barcelona),ESCAT0800000008320D,2026-09-21,2.33,41.49,10.0,30.4,22.7,78.0,44.0,1025.7,1020.4,17.0,0.0,24.2,76.0,351.0,6.0,0.0,xml_feed
El Masnou - Nordeste (Barcelona),ESCAT0800000008320F,2026-09-21,2.41,41.5,57.0,31.3,22.1,75.0,37.0,1026.5,1021.7,13.0,0.0,24.5,73.0,347.0,0.0,0.0,xml_feed
El Masnou - Ocata 2 (Barcelona),ESCAT0800000008320G,2026-09-21,2.33,41.49,7.0,31.1,20.2,78.0,44.0,1025.1,1019.8,13.0,0.0,23.8,75.0,55.0,2.0,0.0,xml_feed
Cabrera de Mar-SJoan Munt (Barcelona),ESCAT0800000008349B,2026-09-21,2.39,41.53,170.0,31.5,21.4,90.0,46.0,1025.8,1021.1,36.0,0.0,22.6,90.0,22.0,4.0,0.0,xml_feed
Arenys de Mar (Barcelona),ESCAT0800000008350A,2026-09-21,2.56,41.59,85.0,31.0,21.2,86.0,44.0,1022.2,1017.7,11.0,0.0,22.8,86.0,345.0,0.0,0.0,xml_feed
Arenys de Munt (Barcelona),ESCAT0800000008358A,2026-09-21,2.54,41.61,149.0,29.7,19.7,78.0,43.0,1026.6,1021.5,19.0,0.0,20.8,75.0,318.0,5.0,0.0,xml_feed
Canet de Mar - Mise (Barcelona),ESCAT0800000008360B,2026-09-21,2.58,41.6,,30.2,18.9,89.0,46.0,1027.4,1022.8,9.0,,22.5,89.0,22.0,0.0,,xml_feed
Canet de Mar - Centre (Barcelona),ESCAT0800000008360C,2026-09-21,2.58,41.59,42.0,28.8,21.1,86.0,61.0,1023.7,1018.9,15.0,0.0,23.2,86.0,307.0,2.0,0.0,xml_feed
Canet de Mar (Barcelona),ESCAT0800000008360D,2026-09-21,2.58,41.59,40.0,28.6,20.7,82.0,51.0,1024.9,1020.6,15.0,0.0,23.9,82.0,315.0,0.0,0.0,xml_feed
Canet de Mar - Rial Oms  (Barcelona),ESCAT0800000008360H,2026-09-21,2.59,41.6,50.0,31.2,18.7,85.0,50.0,1026.0,1021.5,,0.0,22.2,85.0,,,0.0,xml_feed
Calella (Barcelona),ESCAT0800000008370A,2026-09-21,2.66,41.61,7.0,27.4,21.2,73.0,57.0,1025.1,1020.3,16.0,0.0,23.9,72.0,355.0,0.0,0.0,xml_feed
Malgrat de mar (Barcelona),ESCAT0800000008380A,2026-09-21,2.74,41.65,4.0,28.7,17.8,85.0,60.0,1029.9,1025.5,19.0,0.0,23.2,84.0,86.0,0.0,0.0,xml_feed
Palafolls Mas La Pomareda (Barcelona),ESCAT0800000008389B,2026-09-21,2.75,41.68,,29.8,16.4,96.0,45.0,1026.6,1021.6,20.0,,19.6,93.0,308.0,2.0,,xml_feed
Sant Andreu de Llavaneres (Barcelona),ESCAT0800000008392A,2026-09-21,2.48,41.57,139.0,29.2,21.2,84.0,46.0,1024.8,1020.2,19.0,0.0,21.9,83.0,314.0,3.0,0.0,xml_feed
Caldes d'Estrac (Barcelona),ESCAT0800000008393B,2026-09-21,2.53,41.57,72.0,28.2,17.6,87.0,50.0,1025.4,1020.7,2.0,0.0,20.2,87.0,276.0,0.0,0.0,xml_feed
Sant Vicenç de Montalt (Barcelona),ESCAT0800000008394B,2026-09-21,2.51,41.58,200.0,29.6,22.4,78.0,42.0,1024.9,1020.0,21.0,0.0,24.2,78.0,22.0,6.0,0.0,xml_feed
Pineda de Mar - Les Creus (Barcelona),ESCAT0800000008397A,2026-09-21,2.67,41.62,30.0,29.1,17.2,87.0,51.0,1027.3,1022.4,15.0,0.0,19.5,86.0,11.0,9.0,0.0,xml_feed
Pineda De Mar - Cal Tort  (Barcelona),ESCAT0800000008397C,2026-09-21,2.67,41.64,130.0,31.2,22.2,77.0,36.0,1026.2,1021.0,13.0,0.0,24.0,76.0,270.0,3.0,0.0,xml_feed
Pineda de Mar - Nord (Barcelona),ESCAT0800000008397E,2026-09-21,2.69,41.64,45.0,28.6,19.9,82.0,47.0,1025.3,1020.6,18.0,0.0,22.6,75.0,284.0,10.0,0.0,xml_feed
Pineda de Mar - Centre (Barcelona),ESCAT0800000008397F,2026-09-21,2.69,41.62,9.0,28.4,19.9,75.0,55.0,1025.0,1020.0,13.0,0.0,22.6,72.0,303.0,7.0,0.0,xml_feed
Santa Susanna (Barcelona),ESCAT0800000008398A,2026-09-21,2.72,41.64,48.0,28.1,21.0,84.0,49.0,1025.1,1019.9,13.0,0.0,22.7,83.0,195.0,0.0,0.0,xml_feed
Santa Susanna - Alta M. (Barcelona),ESCAT0800000008398B,2026-09-21,2.71,41.64,,30.2,19.0,88.0,44.0,1026.6,1021.8,14.0,0.0,21.7,87.0,224.0,0.0,0.0,xml_feed
Granollers (Barcelona),ESCAT0800000008402A,2026-09-21,2.29,41.61,145.0,34.8,17.3,86.0,32.0,1026.3,1020.8,18.0,0.0,22.8,72.0,141.0,0.0,0.0,xml_feed
Cardedeu - Centre (Barcelona),ESCAT0800000008440A,2026-09-21,2.36,41.64,203.0,32.3,16.3,92.0,35.0,1025.3,1020.1,17.0,0.0,21.5,74.0,0.0,2.0,0.0,xml_feed
Cardedeu - Poble Sec (Barcelona),ESCAT0800000008440C,2026-09-21,2.36,41.64,200.0,32.5,17.1,87.0,31.0,1026.6,1020.7,26.0,0.0,21.2,74.0,45.0,0.0,0.0,xml_feed
Sant Celoni - Univers (Barcelona),ESCAT0800000008470E,2026-09-21,2.49,41.69,,32.4,15.6,87.0,29.0,1024.0,1018.0,22.0,0.0,19.6,79.0,293.0,2.0,0.0,xml_feed
Sant Celoni - Vilardell (Barcelona),ESCAT0800000008470F,2026-09-21,2.52,41.68,,30.6,15.9,90.0,35.0,,,,,19.7,76.0,,,,xml_feed
Sant Celoni - Diputació (Barcelona),ESCAT0800000008470G,2026-09-21,2.49,41.69,170.0,32.7,16.1,89.0,32.0,1023.9,1019.1,23.0,0.0,19.8,81.0,314.0,0.0,0.0,xml_feed
Vallgorguina (Barcelona),ESCAT0800000008471C,2026-09-21,2.52,41.65,280.0,32.0,14.0,96.0,36.0,1025.9,1021.1,13.0,0.0,18.0,81.0,202.0,0.0,0.0,xml_feed
Gualba (Barcelona),ESCAT0800000008474B,2026-09-21,2.53,41.72,164.0,34.7,16.8,81.0,27.0,1024.8,1019.7,18.0,0.0,21.2,73.0,0.0,0.0,0.0,xml_feed
La Batllòria - Vallès Ori (Barcelona),ESCAT0800000008476A,2026-09-21,2.55,41.72,97.0,33.7,17.3,85.0,32.0,1025.4,1020.0,23.0,0.0,20.6,79.0,217.0,2.0,0.0,xml_feed
L'Ametlla del Vallès (Barcelona),ESCAT0800000008480A,2026-09-21,2.24,41.7,647.0,29.7,21.4,59.0,38.0,1023.8,1018.2,23.0,0.0,25.2,46.0,305.0,0.0,0.0,xml_feed
Sant Julià de Vilatorta (Barcelona),ESCAT0800000008504A,2026-09-21,2.32,41.92,570.0,31.8,12.0,88.0,35.0,1025.5,1020.2,13.0,0.0,17.8,76.0,127.0,2.0,0.0,xml_feed
Sant Sadurní d'Osormort (Barcelona),ESCAT0800000008504B,2026-09-21,2.39,41.91,510.0,32.7,8.4,86.0,25.0,1026.0,1019.8,13.0,0.0,13.7,86.0,341.0,0.0,0.0,xml_feed
Sentfores (La Guixa) (Barcelona),ESCAT0800000008505A,2026-09-21,2.23,41.92,512.0,32.9,11.9,99.0,30.0,1026.4,1020.8,27.0,0.0,18.0,76.0,225.0,8.0,0.0,xml_feed
Santa Eulàlia Riuprimer (Barcelona),ESCAT0800000008505B,2026-09-21,2.19,41.91,585.0,31.7,11.9,94.0,29.0,1026.9,1020.2,18.0,0.0,17.2,79.0,264.0,6.0,0.0,xml_feed
Calldetenes,ESCAT0800000008506A,2026-09-21,,,488.0,34.6,11.7,97.0,23.0,1027.3,1021.6,26.0,0.0,18.2,80.0,113.0,1.0,0.0,xml_feed
Calldetenes (Est) (Barcelona),ESCAT0800000008506B,2026-09-21,2.3,41.93,510.0,31.4,12.4,90.0,29.0,1027.2,1020.9,0.0,0.0,18.5,76.0,0.0,0.0,0.0,xml_feed
Santa Eugènia de Berga (Barcelona),ESCAT0800000008507A,2026-09-21,2.28,41.91,506.0,32.2,12.2,93.0,28.0,1026.0,1019.7,11.0,0.0,18.2,77.0,221.0,0.0,0.0,xml_feed
Santa Cecília de Voltregà (Barcelona),ESCAT0800000008509A,2026-09-21,2.2,42.01,580.0,31.4,12.1,96.0,21.0,1022.2,1015.7,21.0,0.0,18.4,64.0,248.0,2.0,0.0,xml_feed
Roda de Ter - Pla Xic (Barcelona),ESCAT0800000008510A,2026-09-21,2.31,41.99,470.0,33.5,12.0,95.0,29.0,1026.9,1020.7,11.0,0.0,19.3,72.0,112.0,0.0,0.0,xml_feed
